stage,view,repeat,feature,importance,rank
A,time_ac,17,c1_kurtosis_x25,0.14844841146806337,75
A,time_ac,17,c1_time_ac_kurtosis_x23,0.14646331772711718,76
A,time_ac,17,c1_skew_x23,0.1325274360435793,77
A,time_ac,17,c1_moment3_x18,0.11801411283187731,78
A,time_ac,17,c1_std_x23,0.1125050651219127,79
A,time_ac,17,c1_moment3_x25,0.10637607319244921,80
A,time_ac,17,c1_time_ac_kurtosis_x22,0.06771048373390365,81
A,time_ac,17,c1_std_x8,0.019374630092707717,82
A,time_ac,17,c1_skew_x24,0.003994419362975213,83
A,time_ac,17,c1_std_x24,-0.07709744763901855,84
A,time_ac,17,c1_kurtosis_x24,-0.1487807505004538,85
A,time_ac,18,c1_std_x17,0.6089503176599085,1
A,time_ac,18,c1_std_x9,0.6049492609710884,2
A,time_ac,18,c1_std_x22,0.5842939307859787,3
A,time_ac,18,c1_moment3_x14,0.5792006485809895,4
A,time_ac,18,c1_std_x7,0.5698136130100983,5
A,time_ac,18,c1_kurtosis_x7,0.5039437095264379,6
A,time_ac,18,c1_std_x16,0.49536313392296166,7
A,time_ac,18,c1_std_x14,0.4578606246257082,8
A,time_ac,18,c1_kurtosis_x16,0.4478876743119587,9
A,time_ac,18,c1_moment3_x9,0.4272703405401224,10
A,time_ac,18,c1_moment3_x10,0.4199324822208501,11
A,time_ac,18,c1_kurtosis_x9,0.41866344531755717,12
A,time_ac,18,c1_skew_x20,0.4145181672109873,13
A,time_ac,18,c1_time_ac_amplitude_x22,0.4069323554408187,14
A,time_ac,18,c1_kurtosis_x17,0.3953220310041291,15
A,time_ac,18,c1_skew_x7,0.3799797589752678,16
A,time_ac,18,c1_moment3_x17,0.3695845771474119,17
A,time_ac,18,c1_moment3_x7,0.3570553006773692,18
A,time_ac,18,c1_skew_x21,0.35602604646613545,19
A,time_ac,18,c1_moment3_x8,0.35076262795390245,20
A,time_ac,18,c1_skew_x16,0.33713059937263656,21
A,time_ac,18,c1_time_ac_amplitude_x21,0.33665015322460007,22
A,time_ac,18,c1_std_x18,0.32100800132921425,23
A,time_ac,18,c1_std_x12,0.3208915552265103,24
A,time_ac,18,c1_std_x21,0.31775606725886246,25
A,time_ac,18,c1_time_ac_centroid_x21,0.31150127982742704,26
A,time_ac,18,c1_skew_x8,0.3062816137683401,27
A,time_ac,18,c1_skew_x14,0.3039155809592487,28
A,time_ac,18,c1_skew_x9,0.30223299510068913,29
A,time_ac,18,c1_moment3_x13,0.3010238501524533,30
A,time_ac,18,c1_moment3_x16,0.2993961713216063,31
A,time_ac,18,c1_std_x15,0.29829233292817703,32
A,time_ac,18,c1_moment3_x21,0.2944793061526666,33
A,time_ac,18,c1_skew_x17,0.2900690155631615,34
A,time_ac,18,c1_moment3_x19,0.29004064261305473,35
A,time_ac,18,c1_std_x13,0.2895277007885104,36
A,time_ac,18,c1_kurtosis_x13,0.2834797330191611,37
A,time_ac,18,c1_skew_x25,0.2754315119785765,38
A,time_ac,18,c1_time_ac_amplitude_x23,0.2744316503156108,39
A,time_ac,18,c1_moment3_x25,0.26221311812594156,40
A,time_ac,18,c1_moment3_x22,0.2621842241430867,41
A,time_ac,18,c1_kurtosis_x12,0.25901698847674676,42
A,time_ac,18,c1_kurtosis_x10,0.25077568857600646,43
A,time_ac,18,c1_skew_x10,0.2479497598739941,44
A,time_ac,18,c1_skew_x11,0.2435021878751463,45
A,time_ac,18,c1_kurtosis_x25,0.24247090836217272,46
A,time_ac,18,c1_kurtosis_x21,0.2422784044373975,47
A,time_ac,18,c1_kurtosis_x11,0.23904156025208978,48
A,time_ac,18,c1_std_x19,0.2356939065145551,49
A,time_ac,18,c1_moment3_x12,0.23058579919864705,50
A,time_ac,18,c1_moment3_x15,0.23020764254135156,51
A,time_ac,18,c1_time_ac_kurtosis_x22,0.22438098291709963,52
A,time_ac,18,c1_kurtosis_x14,0.22167740223775487,53
A,time_ac,18,c1_kurtosis_x23,0.218732411956629,54
A,time_ac,18,c1_kurtosis_x18,0.21840170476336437,55
A,time_ac,18,c1_kurtosis_x20,0.20700595238046104,56
A,time_ac,18,c1_skew_x22,0.20600926010965454,57
A,time_ac,18,c1_kurtosis_x22,0.2042021011142023,58
A,time_ac,18,c1_moment3_x18,0.20371159093811037,59
A,time_ac,18,c1_skew_x13,0.1994990783524916,60
A,time_ac,18,c1_std_x20,0.1954289269453077,61
A,time_ac,18,c1_skew_x19,0.1806403999570184,62
A,time_ac,18,c1_kurtosis_x8,0.1798005006864274,63
A,time_ac,18,c1_time_ac_centroid_x22,0.16738960258988975,64
A,time_ac,18,c1_moment3_x11,0.16444019692204145,65
A,time_ac,18,c1_std_x10,0.16043567352678806,66
A,time_ac,18,c1_moment3_x20,0.15658708395916257,67
A,time_ac,18,c1_skew_x18,0.15646204180522266,68
A,time_ac,18,c1_moment3_x24,0.15212058434562598,69
A,time_ac,18,c1_skew_x23,0.14774536482231262,70
A,time_ac,18,c1_std_x11,0.14574784891128453,71
A,time_ac,18,c1_skew_x15,0.14105079787913405,72
A,time_ac,18,c1_time_ac_kurtosis_x21,0.13067671175113177,73
A,time_ac,18,c1_kurtosis_x19,0.1281553803518534,74
A,time_ac,18,c1_kurtosis_x15,0.12181929649652706,75
A,time_ac,18,c1_skew_x12,0.11561398382150537,76
A,time_ac,18,c1_time_ac_centroid_x23,0.10900951966023856,77
A,time_ac,18,c1_std_x23,0.10196208844631544,78
A,time_ac,18,c1_moment3_x23,0.09287847647830333,79
A,time_ac,18,c1_std_x8,0.09016947782449772,80
A,time_ac,18,c1_std_x25,0.04604984197185463,81
A,time_ac,18,c1_skew_x24,0.030744773607037982,82
A,time_ac,18,c1_std_x24,0.007547499536335758,83
A,time_ac,18,c1_time_ac_kurtosis_x23,0.005381728119228267,84
A,time_ac,18,c1_kurtosis_x24,0.0053063834436727,85
A,time_ac,19,c1_std_x9,0.7809002051110093,1
A,time_ac,19,c1_std_x7,0.5871645246015508,2
A,time_ac,19,c1_std_x17,0.5471550108701236,3
A,time_ac,19,c1_std_x22,0.5301720367519652,4
A,time_ac,19,c1_moment3_x9,0.5119743986568804,5
A,time_ac,19,c1_moment3_x14,0.5053960620059851,6
A,time_ac,19,c1_kurtosis_x9,0.5019605806355553,7
A,time_ac,19,c1_moment3_x10,0.4654816797036453,8
A,time_ac,19,c1_kurtosis_x7,0.4440178413746736,9
A,time_ac,19,c1_kurtosis_x16,0.41167777569865505,10
A,time_ac,19,c1_time_ac_amplitude_x22,0.39667626157101143,11
A,time_ac,19,c1_moment3_x7,0.38675027455956046,12
A,time_ac,19,c1_skew_x14,0.3849534482590625,13
A,time_ac,19,c1_std_x16,0.38230119785198213,14
A,time_ac,19,c1_std_x14,0.3815163096952123,15
A,time_ac,19,c1_moment3_x17,0.3615760739558953,16
A,time_ac,19,c1_std_x21,0.36026264096885957,17
A,time_ac,19,c1_skew_x8,0.3545912574285727,18
A,time_ac,19,c1_kurtosis_x17,0.34602863752481,19
A,time_ac,19,c1_std_x13,0.3458593582469598,20
A,time_ac,19,c1_moment3_x21,0.3404245232626853,21
A,time_ac,19,c1_std_x20,0.3295460831208508,22
A,time_ac,19,c1_skew_x7,0.32501560910754096,23
A,time_ac,19,c1_skew_x17,0.3216746953051468,24
A,time_ac,19,c1_skew_x22,0.30647515640406836,25
A,time_ac,19,c1_skew_x20,0.3002606657990909,26
A,time_ac,19,c1_time_ac_centroid_x21,0.29655898155584315,27
A,time_ac,19,c1_skew_x16,0.2888558123465533,28
A,time_ac,19,c1_moment3_x20,0.28545596888101266,29
A,time_ac,19,c1_moment3_x19,0.28460446626872027,30
A,time_ac,19,c1_time_ac_amplitude_x21,0.2844762053067677,31
A,time_ac,19,c1_moment3_x8,0.28214675056429656,32
A,time_ac,19,c1_kurtosis_x10,0.2731347008023967,33
A,time_ac,19,c1_skew_x9,0.2678321518169628,34
A,time_ac,19,c1_moment3_x22,0.26158846578116624,35
A,time_ac,19,c1_std_x15,0.2561132086883075,36
A,time_ac,19,c1_kurtosis_x14,0.250894557489679,37
A,time_ac,19,c1_skew_x10,0.2491751210604341,38
A,time_ac,19,c1_kurtosis_x12,0.24254043018335417,39
A,time_ac,19,c1_time_ac_kurtosis_x23,0.23486085935817708,40
A,time_ac,19,c1_skew_x25,0.23186384993441675,41
A,time_ac,19,c1_moment3_x25,0.23145252214406353,42
A,time_ac,19,c1_kurtosis_x22,0.2309487491184022,43
A,time_ac,19,c1_time_ac_amplitude_x23,0.22972504489411436,44
A,time_ac,19,c1_skew_x11,0.2280839724766521,45
A,time_ac,19,c1_time_ac_centroid_x22,0.22785360880871183,46
A,time_ac,19,c1_moment3_x15,0.22433728403770248,47
A,time_ac,19,c1_moment3_x18,0.21899505069384487,48
A,time_ac,19,c1_kurtosis_x21,0.21691703590264239,49
A,time_ac,19,c1_skew_x13,0.21629462859144938,50
A,time_ac,19,c1_time_ac_centroid_x23,0.21618755456938227,51
A,time_ac,19,c1_std_x12,0.21424318934959863,52
A,time_ac,19,c1_skew_x21,0.21284634839729577,53
A,time_ac,19,c1_time_ac_kurtosis_x22,0.21129175895182653,54
A,time_ac,19,c1_std_x25,0.2088111830554985,55
A,time_ac,19,c1_moment3_x24,0.20246211398143654,56
A,time_ac,19,c1_kurtosis_x15,0.20244935572961117,57
A,time_ac,19,c1_std_x19,0.2001466798699603,58
A,time_ac,19,c1_std_x23,0.1981975724288925,59
A,time_ac,19,c1_kurtosis_x25,0.1935574752953469,60
A,time_ac,19,c1_kurtosis_x13,0.19312354533453147,61
A,time_ac,19,c1_kurtosis_x20,0.19044944635560834,62
A,time_ac,19,c1_kurtosis_x11,0.18858558631741237,63
A,time_ac,19,c1_moment3_x16,0.18830521802129294,64
A,time_ac,19,c1_kurtosis_x8,0.18809335606251942,65
A,time_ac,19,c1_kurtosis_x18,0.18726283099392396,66
A,time_ac,19,c1_skew_x24,0.18492584512302676,67
A,time_ac,19,c1_skew_x15,0.18242766981116276,68
A,time_ac,19,c1_skew_x18,0.18053754132646313,69
A,time_ac,19,c1_skew_x19,0.17934363111939536,70
A,time_ac,19,c1_std_x18,0.17164981626553588,71
A,time_ac,19,c1_moment3_x12,0.17112968292674788,72
A,time_ac,19,c1_skew_x12,0.1694288917323689,73
A,time_ac,19,c1_time_ac_kurtosis_x21,0.16749114275373775,74
A,time_ac,19,c1_moment3_x23,0.16227368422114677,75
A,time_ac,19,c1_std_x10,0.16203143419458196,76
A,time_ac,19,c1_moment3_x11,0.14753635106808988,77
A,time_ac,19,c1_skew_x23,0.14370048883087397,78
A,time_ac,19,c1_std_x11,0.14029242464093764,79
A,time_ac,19,c1_std_x8,0.13199680099798367,80
A,time_ac,19,c1_std_x24,0.12672180167998848,81
A,time_ac,19,c1_kurtosis_x19,0.11872187938206641,82
A,time_ac,19,c1_moment3_x13,0.11070382259309404,83
A,time_ac,19,c1_kurtosis_x23,0.10506121059634928,84
A,time_ac,19,c1_kurtosis_x24,-0.06058144829967204,85
B,rows_dc,0,c1_skew_x20,0.7153456242057473,1
B,rows_dc,0,c1_rows_dc_amplitude_x21,0.7090070488065775,2
B,rows_dc,0,c1_kurtosis_x20,0.695007733059395,3
B,rows_dc,0,c1_moment3_x14,0.654428051409465,4
B,rows_dc,0,c1_std_x14,0.6392838494427227,5
B,rows_dc,0,c1_std_x9,0.5642881304288536,6
B,rows_dc,0,c1_kurtosis_x21,0.5462003062371523,7
B,rows_dc,0,c1_kurtosis_x22,0.5200642141425158,8
B,rows_dc,0,c1_skew_x12,0.5186629163534479,9
B,rows_dc,0,c1_rows_dc_amplitude_x22,0.5126015916267216,10
B,rows_dc,0,c1_std_x7,0.5008831405657879,11
B,rows_dc,0,c1_kurtosis_x18,0.4851550219656305,12
B,rows_dc,0,c1_std_x16,0.4834965358138337,13
B,rows_dc,0,c1_moment3_x7,0.48107276570222857,14
B,rows_dc,0,c1_kurtosis_x15,0.47347631141283303,15
B,rows_dc,0,c1_moment3_x17,0.46974777832131737,16
B,rows_dc,0,c1_moment3_x9,0.46374853135912825,17
B,rows_dc,0,c1_kurtosis_x14,0.45255911675567617,18
B,rows_dc,0,c1_skew_x21,0.44838527805774503,19
B,rows_dc,0,c1_moment3_x21,0.4482774089309335,20
B,rows_dc,0,c1_std_x12,0.4311775316047823,21
B,rows_dc,0,c1_skew_x15,0.4280917171201361,22
B,rows_dc,0,c1_skew_x13,0.4268720943260258,23
B,rows_dc,0,c1_kurtosis_x12,0.42451908222830775,24
B,rows_dc,0,c1_skew_x14,0.42138715646443753,25
B,rows_dc,0,c1_std_x13,0.41305119526362133,26
B,rows_dc,0,c1_moment3_x13,0.4125990724981391,27
B,rows_dc,0,c1_std_x15,0.40865245343095463,28
B,rows_dc,0,c1_skew_x25,0.4008083362229947,29
B,rows_dc,0,c1_moment3_x20,0.3985246059541568,30
B,rows_dc,0,c1_std_x17,0.3981897769252816,31
B,rows_dc,0,c1_kurtosis_x25,0.3816408636191858,32
B,rows_dc,0,c1_skew_x22,0.3699030789979339,33
B,rows_dc,0,c1_skew_x18,0.36951909049857123,34
B,rows_dc,0,c1_kurtosis_x13,0.3678072372172421,35
B,rows_dc,0,c1_std_x20,0.36267122848233135,36
B,rows_dc,0,c1_std_x22,0.362464949352243,37
B,rows_dc,0,c1_moment3_x11,0.3556354378399011,38
B,rows_dc,0,c1_kurtosis_x10,0.3440839977410223,39
B,rows_dc,0,c1_moment3_x10,0.342255061053438,40
B,rows_dc,0,c1_skew_x10,0.33547782743785715,41
B,rows_dc,0,c1_skew_x19,0.33481194421833355,42
B,rows_dc,0,c1_std_x21,0.33258553188215983,43
B,rows_dc,0,c1_rows_dc_centroid_x21,0.32655522721084634,44
B,rows_dc,0,c1_moment3_x16,0.32503503538594253,45
B,rows_dc,0,c1_moment3_x12,0.32104192506978174,46
B,rows_dc,0,c1_moment3_x19,0.31653987918410004,47
B,rows_dc,0,c1_moment3_x15,0.31631494394327314,48
B,rows_dc,0,c1_moment3_x25,0.30326334622365647,49
B,rows_dc,0,c1_std_x11,0.302695525790845,50
B,rows_dc,0,c1_skew_x11,0.30080991102437377,51
B,rows_dc,0,c1_std_x10,0.28253990186214334,52
B,rows_dc,0,c1_kurtosis_x7,0.27780048746343533,53
B,rows_dc,0,c1_skew_x8,0.26881475441890557,54
B,rows_dc,0,c1_skew_x7,0.26642421002944416,55
B,rows_dc,0,c1_moment3_x8,0.24261921450611953,56
B,rows_dc,0,c1_kurtosis_x19,0.2379788913659525,57
B,rows_dc,0,c1_std_x25,0.2378894702383236,58
B,rows_dc,0,c1_kurtosis_x11,0.23741474049150285,59
B,rows_dc,0,c1_skew_x9,0.2281047403089893,60
B,rows_dc,0,c1_std_x8,0.22678610867259116,61
B,rows_dc,0,c1_std_x19,0.21342624316133726,62
B,rows_dc,0,c1_rows_dc_centroid_x23,0.20408639010997628,63
B,rows_dc,0,c1_std_x18,0.19688141947066726,64
B,rows_dc,0,c1_kurtosis_x24,0.1811277091980873,65
B,rows_dc,0,c1_moment3_x18,0.1673652769820007,66
B,rows_dc,0,c1_moment3_x23,0.16655488696378698,67
B,rows_dc,0,c1_kurtosis_x9,0.16022581650211518,68
B,rows_dc,0,c1_skew_x23,0.15488844108314304,69
B,rows_dc,0,c1_kurtosis_x16,0.15192282261138265,70
B,rows_dc,0,c1_rows_dc_amplitude_x23,0.151240214547738,71
B,rows_dc,0,c1_skew_x16,0.15117424980047647,72
B,rows_dc,0,c1_kurtosis_x17,0.13879933250606832,73
B,rows_dc,0,c1_kurtosis_x23,0.1301729170731099,74
B,rows_dc,0,c1_skew_x17,0.12180463186493336,75
B,rows_dc,0,c1_kurtosis_x8,0.11949641546547454,76
B,rows_dc,0,c1_rows_dc_kurtosis_x22,0.09081140178139409,77
B,rows_dc,0,c1_skew_x24,0.08732572158393119,78
B,rows_dc,0,c1_moment3_x24,0.07574609718602554,79
B,rows_dc,0,c1_rows_dc_kurtosis_x23,0.06495382601654488,80
B,rows_dc,0,c1_rows_dc_kurtosis_x21,0.05430589634246758,81
B,rows_dc,0,c1_std_x24,0.030238430763626544,82
B,rows_dc,0,c1_moment3_x22,0.0007052106870019161,83
B,rows_dc,0,c1_rows_dc_centroid_x22,-0.006603447364555594,84
B,rows_dc,0,c1_std_x23,-0.027909094129812358,85
B,rows_dc,1,c1_rows_dc_amplitude_x21,0.7975875876577693,1
B,rows_dc,1,c1_kurtosis_x20,0.7667759293482536,2
B,rows_dc,1,c1_moment3_x14,0.7170935270601015,3
B,rows_dc,1,c1_std_x14,0.66847170767919,4
B,rows_dc,1,c1_skew_x20,0.6528719180623905,5
B,rows_dc,1,c1_std_x9,0.6425018777124472,6
B,rows_dc,1,c1_kurtosis_x14,0.5974135468825352,7
B,rows_dc,1,c1_moment3_x20,0.5525332533303957,8
B,rows_dc,1,c1_skew_x12,0.5515630721462416,9
B,rows_dc,1,c1_kurtosis_x12,0.5506669124475913,10
B,rows_dc,1,c1_std_x17,0.5359114385350182,11
B,rows_dc,1,c1_skew_x21,0.5091597603737575,12
B,rows_dc,1,c1_kurtosis_x21,0.49291210427642623,13
B,rows_dc,1,c1_moment3_x21,0.48131427543952543,14
B,rows_dc,1,c1_moment3_x9,0.476575610805244,15
B,rows_dc,1,c1_moment3_x13,0.46980758399630046,16
B,rows_dc,1,c1_std_x7,0.4648669363523362,17
B,rows_dc,1,c1_moment3_x7,0.44108407502627867,18
B,rows_dc,1,c1_rows_dc_amplitude_x22,0.4247942413408099,19
B,rows_dc,1,c1_kurtosis_x13,0.4234328760909883,20
B,rows_dc,1,c1_std_x25,0.41669797563377886,21
B,rows_dc,1,c1_skew_x14,0.4062975993384775,22
B,rows_dc,1,c1_std_x12,0.40464167704770315,23
B,rows_dc,1,c1_skew_x18,0.3918332869479499,24
B,rows_dc,1,c1_skew_x13,0.3815931989821586,25
B,rows_dc,1,c1_skew_x15,0.3807794525584961,26
B,rows_dc,1,c1_skew_x8,0.37953257558597414,27
B,rows_dc,1,c1_std_x13,0.3692158670991357,28
B,rows_dc,1,c1_std_x16,0.36858642921978846,29
B,rows_dc,1,c1_std_x22,0.35646781255962695,30
B,rows_dc,1,c1_std_x21,0.35612786093591337,31
B,rows_dc,1,c1_skew_x25,0.3543017969815446,32
B,rows_dc,1,c1_std_x20,0.34949362809361956,33
B,rows_dc,1,c1_kurtosis_x22,0.3489254579275308,34
B,rows_dc,1,c1_moment3_x15,0.3415521051585957,35
B,rows_dc,1,c1_skew_x22,0.32465046955974874,36
B,rows_dc,1,c1_std_x18,0.3243880520492646,37
B,rows_dc,1,c1_kurtosis_x15,0.32437279613233944,38
B,rows_dc,1,c1_skew_x11,0.3190327430184227,39
B,rows_dc,1,c1_rows_dc_kurtosis_x21,0.3140508037762982,40
B,rows_dc,1,c1_kurtosis_x18,0.3124898991519698,41
B,rows_dc,1,c1_std_x15,0.31193468302511496,42
B,rows_dc,1,c1_skew_x16,0.3100897180096439,43
B,rows_dc,1,c1_moment3_x19,0.304676007482432,44
B,rows_dc,1,c1_skew_x9,0.3034626501915568,45
B,rows_dc,1,c1_moment3_x11,0.2943258298612682,46
B,rows_dc,1,c1_kurtosis_x11,0.29394324517028675,47
B,rows_dc,1,c1_std_x23,0.29358698005186834,48
B,rows_dc,1,c1_skew_x17,0.2904560318373788,49
B,rows_dc,1,c1_moment3_x10,0.2903146343320001,50
B,rows_dc,1,c1_skew_x19,0.28944322229333386,51
B,rows_dc,1,c1_rows_dc_centroid_x23,0.2889081541821218,52
B,rows_dc,1,c1_kurtosis_x25,0.2843837574928001,53
B,rows_dc,1,c1_rows_dc_centroid_x21,0.2838405822564782,54
B,rows_dc,1,c1_moment3_x16,0.28138332439948815,55
B,rows_dc,1,c1_moment3_x25,0.2788161512318446,56
B,rows_dc,1,c1_moment3_x18,0.2749221349234254,57
B,rows_dc,1,c1_moment3_x17,0.27462099278207736,58
B,rows_dc,1,c1_skew_x24,0.24897172124794809,59
B,rows_dc,1,c1_kurtosis_x16,0.22036991889383348,60
B,rows_dc,1,c1_moment3_x12,0.21338268939997201,61
B,rows_dc,1,c1_kurtosis_x9,0.21008839859778888,62
B,rows_dc,1,c1_kurtosis_x8,0.19954680974752065,63
B,rows_dc,1,c1_std_x19,0.1949679571216404,64
B,rows_dc,1,c1_moment3_x8,0.19438539210183958,65
B,rows_dc,1,c1_kurtosis_x10,0.16764408762626198,66
B,rows_dc,1,c1_kurtosis_x23,0.16602753914992927,67
B,rows_dc,1,c1_moment3_x23,0.164749064898194,68
B,rows_dc,1,c1_kurtosis_x19,0.16397586690077878,69
B,rows_dc,1,c1_std_x8,0.1446936593930129,70
B,rows_dc,1,c1_skew_x10,0.13563874748819552,71
B,rows_dc,1,c1_kurtosis_x17,0.10860235733288304,72
B,rows_dc,1,c1_std_x24,0.10411849041671699,73
B,rows_dc,1,c1_rows_dc_kurtosis_x23,0.09981333254542019,74
B,rows_dc,1,c1_skew_x7,0.09275852549263593,75
B,rows_dc,1,c1_kurtosis_x7,0.08495082655538272,76
B,rows_dc,1,c1_std_x10,0.07896857417724892,77
B,rows_dc,1,c1_skew_x23,0.061248966280146415,78
B,rows_dc,1,c1_std_x11,0.04776685139284654,79
B,rows_dc,1,c1_moment3_x24,0.0437730107758354,80
B,rows_dc,1,c1_rows_dc_centroid_x22,0.04082270246938227,81
B,rows_dc,1,c1_kurtosis_x24,0.018411784724318245,82
B,rows_dc,1,c1_rows_dc_kurtosis_x22,-0.05897822976271789,83
B,rows_dc,1,c1_moment3_x22,-0.07985102560513171,84
B,rows_dc,1,c1_rows_dc_amplitude_x23,-0.08342951414247098,85
B,rows_dc,2,c1_rows_dc_amplitude_x21,0.6909006907502985,1
B,rows_dc,2,c1_kurtosis_x20,0.6881516085883629,2
B,rows_dc,2,c1_moment3_x14,0.679062816997871,3
B,rows_dc,2,c1_std_x14,0.6456541418933867,4
B,rows_dc,2,c1_skew_x20,0.6167728259592423,5
B,rows_dc,2,c1_kurtosis_x12,0.5943438687403403,6
B,rows_dc,2,c1_std_x7,0.5569507114055847,7
B,rows_dc,2,c1_kurtosis_x14,0.5472567643686367,8
B,rows_dc,2,c1_moment3_x17,0.5296623486348215,9
B,rows_dc,2,c1_skew_x13,0.5250606108381278,10
B,rows_dc,2,c1_kurtosis_x21,0.5249132698323696,11
B,rows_dc,2,c1_moment3_x9,0.5232365137912686,12
B,rows_dc,2,c1_std_x16,0.5195311801181922,13
B,rows_dc,2,c1_skew_x12,0.5186068519249073,14
B,rows_dc,2,c1_skew_x15,0.5144934537074641,15
B,rows_dc,2,c1_std_x17,0.5128539693708419,16
B,rows_dc,2,c1_std_x25,0.49607600054532885,17
B,rows_dc,2,c1_std_x9,0.495756778403098,18
B,rows_dc,2,c1_skew_x18,0.4722884808336324,19
B,rows_dc,2,c1_kurtosis_x13,0.465651509442803,20
B,rows_dc,2,c1_moment3_x21,0.4585742802109722,21
B,rows_dc,2,c1_skew_x21,0.4562332425132147,22
B,rows_dc,2,c1_std_x20,0.44403934068051865,23
B,rows_dc,2,c1_std_x12,0.42530637105708363,24
B,rows_dc,2,c1_rows_dc_amplitude_x22,0.40881479144736366,25
B,rows_dc,2,c1_std_x13,0.4083582973447456,26
B,rows_dc,2,c1_skew_x22,0.40722188760546985,27
B,rows_dc,2,c1_skew_x14,0.4009340559892107,28
B,rows_dc,2,c1_kurtosis_x15,0.3938409472417217,29
B,rows_dc,2,c1_kurtosis_x22,0.37945590614316627,30
B,rows_dc,2,c1_std_x15,0.37851372903778674,31
B,rows_dc,2,c1_kurtosis_x23,0.3780735194289883,32
B,rows_dc,2,c1_moment3_x12,0.3767285576116216,33
B,rows_dc,2,c1_moment3_x20,0.37517372092151,34
B,rows_dc,2,c1_kurtosis_x18,0.3709914052408993,35
B,rows_dc,2,c1_moment3_x7,0.3674022512409013,36
B,rows_dc,2,c1_moment3_x18,0.36414654295836185,37
B,rows_dc,2,c1_kurtosis_x19,0.3598893606175022,38
B,rows_dc,2,c1_std_x22,0.35278208850746795,39
B,rows_dc,2,c1_moment3_x10,0.341720593289536,40
B,rows_dc,2,c1_std_x11,0.3382837675937322,41
B,rows_dc,2,c1_kurtosis_x11,0.31080540183065614,42
B,rows_dc,2,c1_skew_x8,0.3100795244057321,43
B,rows_dc,2,c1_kurtosis_x25,0.30513094643587446,44
B,rows_dc,2,c1_rows_dc_kurtosis_x21,0.3045496703250189,45
B,rows_dc,2,c1_moment3_x19,0.30074939336566336,46
B,rows_dc,2,c1_moment3_x13,0.29706309189349345,47
B,rows_dc,2,c1_skew_x25,0.28988462560669,48
B,rows_dc,2,c1_moment3_x16,0.28901188237821546,49
B,rows_dc,2,c1_rows_dc_kurtosis_x23,0.28255524389515113,50
B,rows_dc,2,c1_skew_x23,0.28047011908643543,51
B,rows_dc,2,c1_moment3_x11,0.2797737512872425,52
B,rows_dc,2,c1_std_x19,0.27942818339911984,53
B,rows_dc,2,c1_std_x8,0.2792952801178303,54
B,rows_dc,2,c1_std_x21,0.27903175958178866,55
B,rows_dc,2,c1_rows_dc_centroid_x21,0.27844769884037746,56
B,rows_dc,2,c1_moment3_x15,0.2767882005096421,57
B,rows_dc,2,c1_kurtosis_x16,0.2727616951322841,58
B,rows_dc,2,c1_skew_x11,0.266755608929412,59
B,rows_dc,2,c1_moment3_x8,0.25812247990756687,60
B,rows_dc,2,c1_kurtosis_x9,0.2512912069012958,61
B,rows_dc,2,c1_skew_x17,0.24858952038372598,62
B,rows_dc,2,c1_moment3_x25,0.2422371013167911,63
B,rows_dc,2,c1_std_x18,0.2405490457357197,64
B,rows_dc,2,c1_std_x23,0.23058913008946572,65
B,rows_dc,2,c1_skew_x9,0.2233154755109402,66
B,rows_dc,2,c1_std_x24,0.20685696782196647,67
B,rows_dc,2,c1_skew_x19,0.19792125229147056,68
B,rows_dc,2,c1_std_x10,0.18891230554595442,69
B,rows_dc,2,c1_skew_x7,0.16705430121465178,70
B,rows_dc,2,c1_skew_x16,0.16517665038941068,71
B,rows_dc,2,c1_kurtosis_x10,0.15002089369035496,72
B,rows_dc,2,c1_kurtosis_x24,0.1378679515149911,73
B,rows_dc,2,c1_moment3_x22,0.11564727228892156,74
B,rows_dc,2,c1_kurtosis_x7,0.09554256979228684,75
B,rows_dc,2,c1_moment3_x24,0.09473353464623707,76
B,rows_dc,2,c1_kurtosis_x8,0.09220238480410688,77
B,rows_dc,2,c1_rows_dc_centroid_x23,0.0523447851135874,78
B,rows_dc,2,c1_skew_x10,0.04605945682713674,79
B,rows_dc,2,c1_moment3_x23,0.03882029019323667,80
B,rows_dc,2,c1_kurtosis_x17,0.031955721469901936,81
B,rows_dc,2,c1_rows_dc_amplitude_x23,0.011835448162149254,82
B,rows_dc,2,c1_rows_dc_kurtosis_x22,-0.052545816162133316,83
B,rows_dc,2,c1_skew_x24,-0.06941183464553301,84
B,rows_dc,2,c1_rows_dc_centroid_x22,-0.08298342950462133,85
B,rows_dc,3,c1_kurtosis_x20,0.8916632656040133,1
B,rows_dc,3,c1_std_x14,0.6850848088288495,2
B,rows_dc,3,c1_moment3_x14,0.6818433327675439,3
B,rows_dc,3,c1_rows_dc_amplitude_x21,0.6542629607168964,4
B,rows_dc,3,c1_skew_x20,0.5557816822883822,5
B,rows_dc,3,c1_moment3_x9,0.530503867860362,6
B,rows_dc,3,c1_kurtosis_x11,0.5255458766103448,7
B,rows_dc,3,c1_rows_dc_amplitude_x22,0.522473138936991,8
B,rows_dc,3,c1_skew_x12,0.5087095518344865,9
B,rows_dc,3,c1_skew_x22,0.5044989751737223,10
B,rows_dc,3,c1_std_x16,0.49645881476529385,11
B,rows_dc,3,c1_skew_x21,0.4892593630538179,12
B,rows_dc,3,c1_skew_x15,0.4884488707928759,13
B,rows_dc,3,c1_kurtosis_x21,0.4789556973469665,14
