evaluation,policy,model,dimension,value,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
test,retrospective,previous_control,condition,Cond2,186,7.9997813948359955,2.828388480183724,2.0267925160429106,0.8900659840110184,0.024920932034061292,2.4920932034061294,1.215934603925117,0.21593460392511699,False
test,retrospective,previous_control,condition,Cond3,73,9.896798482838479,3.1459177488991155,2.419533149836467,0.31469800669635983,0.015788192153657978,1.5788192153657978,1.2441148042152252,0.24411480421522536,False
test,retrospective,previous_proposed,all,all,424,7.827875288254085,2.7978340351518503,2.0631392724545927,0.9910421259817465,0.024543570642398885,2.4543570642398884,1.2174299731532852,0.2174299731532851,False
test,retrospective,previous_proposed,STAGE,A,238,8.145249266540672,2.853988308760334,2.126531110810669,0.994155738490082,0.024518764125659565,2.4518764125659565,1.2263589723600643,0.22635897236006425,False
test,retrospective,previous_proposed,STAGE,B,186,7.421773100984156,2.7242931378587283,1.9820249846656346,0.8980090476876197,0.024575312314355648,2.457531231435565,1.2060046945983742,0.20600469459837406,False
test,retrospective,previous_proposed,condition,Cond1,165,7.276826257671883,2.697559314949698,1.9927422460526487,0.823479401407714,0.02835657690621963,2.835657690621963,1.2174936572779964,0.21749365727799636,False
test,retrospective,previous_proposed,condition,Cond2,186,7.421773100984156,2.7242931378587283,1.9820249846656346,0.8980090476876197,0.024575312314355648,2.457531231435565,1.2060046945983742,0.20600469459837406,False
test,retrospective,previous_proposed,condition,Cond3,73,10.108123190696148,3.1793274745920947,2.4289305996472903,0.300064866112534,0.015844255786037497,1.5844255786037498,1.2463970132989848,0.2463970132989848,False
test,retrospective,raw_guarded,all,all,424,7.257486922209385,2.693972331374134,1.9821786771464274,0.9916948531824689,0.023452897776128613,2.3452897776128614,1.2090211362241974,0.20902113622419755,False
test,retrospective,raw_guarded,STAGE,A,238,7.407540118487329,2.7216796502320637,1.9814970473726559,0.9946850488940242,0.022566737276049992,2.256673727604999,1.2099445645212086,0.20994456452120852,False
test,retrospective,raw_guarded,STAGE,B,186,7.06548336998277,2.658097697599313,1.9830508700827596,0.902905226601946,0.02458680207192814,2.4586802071928138,1.2078395451774846,0.20783954517748462,False
test,retrospective,raw_guarded,condition,Cond1,165,6.267516545561251,2.5035008579110274,1.7960318569533207,0.8479631458641576,0.02562610876483932,2.562610876483932,1.1960085027641172,0.19600850276411713,False
test,retrospective,raw_guarded,condition,Cond2,186,7.06548336998277,2.658097697599313,1.9830508700827596,0.902905226601946,0.02458680207192814,2.4586802071928138,1.2078395451774846,0.20783954517748462,False
test,retrospective,raw_guarded,condition,Cond3,73,9.984305728525726,3.1597952035734416,2.400699190101289,0.3086385835402785,0.01565171952741658,1.565171952741658,1.2414438821913465,0.24144388219134652,False
test,retrospective,raw_unprotected,all,all,424,7.697117712996105,2.7743679844238587,1.999313164315723,0.9911917591635437,0.023734844033086736,2.3734844033086735,1.2126656818399897,0.21266568183998966,False
test,retrospective,raw_unprotected,STAGE,A,238,8.239492100778191,2.8704515499792347,2.0761723823304736,0.9940881187339891,0.023913609081519162,2.391360908151916,1.2230090077833524,0.22300900778335217,False
test,retrospective,raw_unprotected,STAGE,B,186,7.0031117759416075,2.646339316100943,1.90096642298502,0.9037623450003319,0.023506101659286106,2.3506101659286105,1.199430673374827,0.19943067337482698,False
test,retrospective,raw_unprotected,condition,Cond1,165,7.495368068837342,2.7377669858549583,1.9337254363933374,0.818178033756714,0.02757217077105864,2.757217077105864,1.2139840379547144,0.21398403795471432,False
test,retrospective,raw_unprotected,condition,Cond2,186,7.0031117759416075,2.646339316100943,1.90096642298502,0.9037623450003319,0.023506101659286106,2.3506101659286105,1.199430673374827,0.19943067337482698,False
test,retrospective,raw_unprotected,condition,Cond3,73,9.921416282562305,3.149827976661949,2.3981415067089324,0.3129933516757749,0.015644257317491576,1.5644257317491577,1.243407912190547,0.24340791219054728,False
