cohort,stage,model,primary,slice,n,mae,rmse,r2,negative_predictions,coverage_90,mean_interval_width
validation,A,KNN,False,group_id=validation/CMP-validation-047.csv,2,4.717079032806602,5.0395288883750275,-22.905303309500248,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-050.csv,1,2.418329132143157,2.418329132143157,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-056.csv,2,1.6482061044513046,1.750159840803552,-6.22425951786764,0,1.0,33.912433130008026
validation,A,KNN,False,group_id=validation/CMP-validation-057.csv,1,3.8170122580220323,3.8170122580220323,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-059.csv,1,9.247883016515445,9.247883016515445,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-062.csv,1,1.6637625934879026,1.6637625934879026,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-063.csv,1,0.6051021163055452,0.6051021163055452,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-080.csv,1,5.1457220368618835,5.1457220368618835,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-081.csv,1,0.7741837451272602,0.7741837451272602,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-084.csv,2,0.32504463258500493,0.42086985018243867,-0.6053204691459431,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-085.csv,1,4.2540671987289045,4.2540671987289045,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-086.csv,2,2.4985009089153962,3.3680389974908294,-1.0226347727685403,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-099.csv,2,3.8841200413864954,5.0352980330655965,-0.7847877002807644,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-105.csv,1,0.5434929605448531,0.5434929605448531,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-107.csv,1,1.9559278727681146,1.9559278727681146,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-109.csv,1,1.854546849997547,1.854546849997547,,0,1.0,33.912433130008026
validation,A,KNN,False,group_id=validation/CMP-validation-113.csv,3,2.414561824497227,2.8248332448461224,0.9924425855402929,0,1.0,33.91243313000807
validation,A,KNN,False,group_id=validation/CMP-validation-133.csv,1,1.1512175964847984,1.1512175964847984,,0,1.0,33.912433130008026
validation,A,KNN,False,group_id=validation/CMP-validation-134.csv,1,1.9670039370107872,1.9670039370107872,,0,1.0,33.912433130008
validation,A,KNN,False,group_id=validation/CMP-validation-135.csv,1,441.56710344742464,441.56710344742464,,0,0.0,33.91243313000814
validation,A,KNN,False,group_id=validation/CMP-validation-141.csv,1,1.3030674639729938,1.3030674639729938,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-147.csv,2,1.0324304552560122,1.3774112658347348,-0.68624879362596,0,1.0,33.91243313000806
validation,A,KNN,False,group_id=validation/CMP-validation-150.csv,1,2.6920330709309184,2.6920330709309184,,0,1.0,33.91243313000807
validation,A,KNN,False,group_id=validation/CMP-validation-160.csv,3,3.534335311489078,4.260902935029593,0.9875104884706601,0,1.0,33.91243313000806
validation,A,KNN,False,group_id=validation/CMP-validation-165.csv,1,1.582387542146364,1.582387542146364,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-167.csv,1,2.054384408156153,2.054384408156153,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-170.csv,2,4.11929775399652,4.539062572790318,-5.315222280735874,0,1.0,33.912433130008026
validation,A,KNN,False,group_id=validation/CMP-validation-171.csv,1,1.6841312739170888,1.6841312739170888,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-174.csv,1,1.60359632900213,1.60359632900213,,0,1.0,33.91243313000808
validation,A,KNN,False,group_id=validation/CMP-validation-175.csv,2,0.6650230040710383,0.7005225773797756,0.999653017119224,0,1.0,33.91243313000807
validation,A,KNN,False,group_id=validation/CMP-validation-181.csv,1,3.2947323174642804,3.2947323174642804,,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-182.csv,2,1.3513377720464135,1.69480244537425,-5.90428538873027,0,1.0,33.912433130008054
validation,A,KNN,False,group_id=validation/CMP-validation-183.csv,1,9.873341100553858,9.873341100553858,,0,1.0,33.912433130008054
validation,A,KNN,False,chamber_route=1-2-3,29,55.73376009042589,168.74155724193525,-2702.2811350333413,0,0.896551724137931,33.91243313000807
validation,A,KNN,False,chamber_route=4-5-6,43,3.962340165722655,5.161908207401576,0.28816920751620057,0,1.0,33.91243313000806
validation,A,LightGBM,False,all,72,2.615345107518495,3.6774756182560244,0.9908203300116305,0,0.9583333333333334,15.32421098609839
validation,A,LightGBM,False,group_id=test/CMP-test-105.csv,3,1.1371120421943506,1.784116498143558,0.22957884757920377,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=test/CMP-test-134.csv,1,1.6580875888863602,1.6580875888863602,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=test/CMP-test-178.csv,1,7.139266344034226,7.139266344034226,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-014.csv,1,0.7226763326460741,0.7226763326460741,,0,1.0,15.324210986098421
validation,A,LightGBM,False,group_id=validation/CMP-validation-018.csv,1,0.6414675427859606,0.6414675427859606,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-020.csv,2,7.172493298346907,9.089720158594858,-2.4934320485217363,0,0.5,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-021.csv,3,7.617671874910798,7.827896826736346,0.9579639073282444,0,0.6666666666666666,15.3242109860984
validation,A,LightGBM,False,group_id=validation/CMP-validation-028.csv,1,5.669015107611216,5.669015107611216,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-029.csv,6,2.7275773025364436,3.4676522904832656,0.9910576081328067,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-031.csv,1,3.1144338478746505,3.1144338478746505,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-035.csv,1,1.0710065983167425,1.0710065983167425,,0,1.0,15.3242109860984
validation,A,LightGBM,False,group_id=validation/CMP-validation-038.csv,1,0.8504601016758926,0.8504601016758926,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-043.csv,1,0.5797152805907331,0.5797152805907331,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-044.csv,3,3.5457674383472075,4.532191963664213,0.9878590902777521,0,1.0,15.324210986098391
validation,A,LightGBM,False,group_id=validation/CMP-validation-047.csv,2,2.94097522749135,3.6637743562255642,-11.634900243757789,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-050.csv,1,3.8802292055590897,3.8802292055590897,,0,1.0,15.324210986098386
validation,A,LightGBM,False,group_id=validation/CMP-validation-056.csv,2,0.7627891623239691,1.0203508494597842,-1.4554832217755833,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-057.csv,1,3.578982302013344,3.578982302013344,,0,1.0,15.324210986098421
validation,A,LightGBM,False,group_id=validation/CMP-validation-059.csv,1,5.118918814666898,5.118918814666898,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-062.csv,1,1.738901081272033,1.738901081272033,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-063.csv,1,0.2093762938964403,0.2093762938964403,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-080.csv,1,4.325121770884039,4.325121770884039,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-081.csv,1,0.546145377588573,0.546145377588573,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-084.csv,2,0.9938388326503969,1.133469663765133,-10.643563470899743,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-085.csv,1,2.620350200199141,2.620350200199141,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-086.csv,2,0.8671086903026719,1.1458511431467238,0.7658901691660034,0,1.0,15.32421098609839
validation,A,LightGBM,False,group_id=validation/CMP-validation-099.csv,2,4.5318157861136115,5.70158256675971,-1.2883741758924967,0,0.5,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-105.csv,1,2.2510708643898596,2.2510708643898596,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-107.csv,1,0.9031935470817416,0.9031935470817416,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-109.csv,1,1.0255168726464206,1.0255168726464206,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-113.csv,3,2.4853719246453587,2.843558660120032,0.9923420594167388,0,1.0,15.324210986098402
validation,A,LightGBM,False,group_id=validation/CMP-validation-133.csv,1,1.9187274934484435,1.9187274934484435,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-134.csv,1,1.4143003115971169,1.4143003115971169,,0,1.0,15.324210986098421
validation,A,LightGBM,False,group_id=validation/CMP-validation-135.csv,1,2.1073645534677894,2.1073645534677894,,0,1.0,15.324210986098365
validation,A,LightGBM,False,group_id=validation/CMP-validation-141.csv,1,1.031397764484737,1.031397764484737,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-147.csv,2,0.35178483143242545,0.3978755184437418,0.8593017079499321,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-150.csv,1,1.7664153669957727,1.7664153669957727,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-160.csv,3,2.0404080566539924,2.2798688479691833,0.9964242932010217,0,1.0,15.324210986098372
validation,A,LightGBM,False,group_id=validation/CMP-validation-165.csv,1,1.4572591993246533,1.4572591993246533,,0,1.0,15.324210986098421
validation,A,LightGBM,False,group_id=validation/CMP-validation-167.csv,1,1.1055582500426056,1.1055582500426056,,0,1.0,15.324210986098421
validation,A,LightGBM,False,group_id=validation/CMP-validation-170.csv,2,5.277190188900363,5.511506845404128,-8.311014525857995,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-171.csv,1,0.6726675230015928,0.6726675230015928,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-174.csv,1,2.3822460843426256,2.3822460843426256,,0,1.0,15.324210986098421
validation,A,LightGBM,False,group_id=validation/CMP-validation-175.csv,2,0.7651237480941049,1.0249161061536582,0.9992572538479461,0,1.0,15.324210986098407
validation,A,LightGBM,False,group_id=validation/CMP-validation-181.csv,1,4.0276842680214315,4.0276842680214315,,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-182.csv,2,0.8249297144042345,1.0304384436961955,-1.5522586052449427,0,1.0,15.324210986098393
validation,A,LightGBM,False,group_id=validation/CMP-validation-183.csv,1,6.9567350663915875,6.9567350663915875,,0,1.0,15.324210986098393
validation,A,LightGBM,False,chamber_route=1-2-3,29,1.9294998985353216,2.573391193123326,0.37127789623045937,0,1.0,15.32421098609839
validation,A,LightGBM,False,chamber_route=4-5-6,43,3.0778918763676115,4.263603710188611,0.5143651118106585,0,0.9302325581395349,15.324210986098391
validation,A,PLS,False,all,72,84.71088909676898,140.73940569477784,-12.44494066655807,7,0.9305555555555556,395.40421306275204
validation,A,PLS,False,group_id=test/CMP-test-105.csv,3,6.272767037727647,6.635685616551449,-9.65745195665981,0,1.0,376.7208090631845
validation,A,PLS,False,group_id=test/CMP-test-134.csv,1,19.519026547090796,19.519026547090796,,0,1.0,360.5197230880395
validation,A,PLS,False,group_id=test/CMP-test-178.csv,1,45.25260824391631,45.25260824391631,,0,1.0,337.683241391214
validation,A,PLS,False,group_id=validation/CMP-validation-014.csv,1,173.26749247673283,173.26749247673283,,0,1.0,599.6983992702606
validation,A,PLS,False,group_id=validation/CMP-validation-018.csv,1,262.34829991152003,262.34829991152003,,0,1.0,599.6983992702606
validation,A,PLS,False,group_id=validation/CMP-validation-020.csv,2,6.943174382555071,7.35958996857905,-1.2901214351761525,0,1.0,383.5918446716274
validation,A,PLS,False,group_id=validation/CMP-validation-021.csv,3,57.934730725461556,86.03977428278982,-4.078444138637475,0,1.0,452.49864977466615
validation,A,PLS,False,group_id=validation/CMP-validation-028.csv,1,1.0441883954447064,1.0441883954447064,,0,1.0,368.5352112396856
validation,A,PLS,False,group_id=validation/CMP-validation-029.csv,6,56.14441555546168,81.1583001294863,-3.89833512968859,1,1.0,343.0225090796686
validation,A,PLS,False,group_id=validation/CMP-validation-031.csv,1,6.033251566072359,6.033251566072359,,0,1.0,360.8182480690579
validation,A,PLS,False,group_id=validation/CMP-validation-035.csv,1,10.343848642064785,10.343848642064785,,0,1.0,357.8858509930655
validation,A,PLS,False,group_id=validation/CMP-validation-038.csv,1,34.1342075317998,34.1342075317998,,0,1.0,335.44564210333044
validation,A,PLS,False,group_id=validation/CMP-validation-043.csv,1,39.95375343684273,39.95375343684273,,0,1.0,330.3564461982876
validation,A,PLS,False,group_id=validation/CMP-validation-044.csv,3,286.3505648613019,337.1151965080932,-66.17246678817985,0,0.3333333333333333,532.5812434754415
validation,A,PLS,False,group_id=validation/CMP-validation-047.csv,2,12.20960296913497,12.29116511329653,-141.20029122758245,0,1.0,375.94747760426526
validation,A,PLS,False,group_id=validation/CMP-validation-050.csv,1,15.3156733161386,15.3156733161386,,0,1.0,383.8665229512689
validation,A,PLS,False,group_id=validation/CMP-validation-056.csv,2,213.2155592656122,220.20120652172744,-114359.82998956737,0,1.0,599.6983992702606
validation,A,PLS,False,group_id=validation/CMP-validation-057.csv,1,249.59590359844432,249.59590359844432,,0,1.0,599.6983992702606
validation,A,PLS,False,group_id=validation/CMP-validation-059.csv,1,22.144489092492492,22.144489092492492,,0,1.0,379.2308387276228
validation,A,PLS,False,group_id=validation/CMP-validation-062.csv,1,7.225891905679632,7.225891905679632,,0,1.0,358.82910772945064
validation,A,PLS,False,group_id=validation/CMP-validation-063.csv,1,16.897823511174806,16.897823511174806,,0,1.0,465.4738231463051
validation,A,PLS,False,group_id=validation/CMP-validation-080.csv,1,177.75636821072655,177.75636821072655,,1,1.0,268.8862814244037
validation,A,PLS,False,group_id=validation/CMP-validation-081.csv,1,276.2125390552847,276.2125390552847,,1,1.0,175.17446057984554
validation,A,PLS,False,group_id=validation/CMP-validation-084.csv,2,116.70746353932134,116.91932917796598,-123889.71019694726,0,1.0,335.89101109580895
validation,A,PLS,False,group_id=validation/CMP-validation-085.csv,1,33.44227167323849,33.44227167323849,,0,1.0,346.8436779618918
validation,A,PLS,False,group_id=validation/CMP-validation-086.csv,2,31.173025561457372,31.265110014817893,-173.29429372772134,0,1.0,340.2245240736729
validation,A,PLS,False,group_id=validation/CMP-validation-099.csv,2,3.3432375815797712,3.6167429542501064,0.07918689709066407,0,1.0,381.91378721671003
validation,A,PLS,False,group_id=validation/CMP-validation-105.csv,1,5.106242484872908,5.106242484872908,,0,1.0,380.2756921200032
validation,A,PLS,False,group_id=validation/CMP-validation-107.csv,1,129.12294010771427,129.12294010771427,,0,1.0,577.9662397428446
validation,A,PLS,False,group_id=validation/CMP-validation-109.csv,1,161.15048448609528,161.15048448609528,,0,1.0,599.6983992702606
validation,A,PLS,False,group_id=validation/CMP-validation-113.csv,3,49.04283959001674,67.2402586811366,-3.2819970121266184,0,1.0,428.4455820062908
validation,A,PLS,False,group_id=validation/CMP-validation-133.csv,1,331.74621374690156,331.74621374690156,,1,0.0,121.15188588822872
validation,A,PLS,False,group_id=validation/CMP-validation-134.csv,1,340.1880727214593,340.1880727214593,,1,0.0,113.44547691367092
validation,A,PLS,False,group_id=validation/CMP-validation-135.csv,1,448.0739626586636,448.0739626586636,,0,0.0,599.6983992702607
validation,A,PLS,False,group_id=validation/CMP-validation-141.csv,1,9.97459761092027,9.97459761092027,,0,1.0,387.2672972460505
validation,A,PLS,False,group_id=validation/CMP-validation-147.csv,2,17.423416332586562,17.4269347887779,-268.92083120116195,0,1.0,393.98419096771687
validation,A,PLS,False,group_id=validation/CMP-validation-150.csv,1,1.100998452885591,1.100998452885591,,0,1.0,374.3102480880159
validation,A,PLS,False,group_id=validation/CMP-validation-160.csv,3,116.05688373112639,147.76594270161013,-14.020724097011232,1,1.0,381.9559836630113
validation,A,PLS,False,group_id=validation/CMP-validation-165.csv,1,218.65415846704724,218.65415846704724,,1,1.0,234.97909116808304
validation,A,PLS,False,group_id=validation/CMP-validation-167.csv,1,55.55510243847739,55.55510243847739,,0,1.0,397.6845471966529
validation,A,PLS,False,group_id=validation/CMP-validation-170.csv,2,13.474353711265493,13.606626447155605,-55.748870993595474,0,1.0,443.6850209238648
validation,A,PLS,False,group_id=validation/CMP-validation-171.csv,1,11.06432406192792,11.06432406192792,,0,1.0,367.7625755732024
validation,A,PLS,False,group_id=validation/CMP-validation-174.csv,1,95.0224766062958,95.0224766062958,,0,1.0,359.4162730288345
validation,A,PLS,False,group_id=validation/CMP-validation-175.csv,2,52.46953496305595,65.95983382535702,-2.076258879680315,0,1.0,360.2512146720743
validation,A,PLS,False,group_id=validation/CMP-validation-181.csv,1,28.864461293581044,28.864461293581044,,0,1.0,350.3321883415492
validation,A,PLS,False,group_id=validation/CMP-validation-182.csv,2,16.311003455565988,17.572456486897984,-741.2419974374619,0,1.0,391.0529530906963
validation,A,PLS,False,group_id=validation/CMP-validation-183.csv,1,22.69174802191847,22.69174802191847,,0,1.0,389.2480476570488
validation,A,PLS,False,chamber_route=1-2-3,29,186.20497266158108,220.44970464917657,-4612.878469075073,7,0.8275862068965517,434.3133318596715
validation,A,PLS,False,chamber_route=4-5-6,43,16.261390878639897,19.767065977024433,-9.438561152407239,0,1.0,369.16317945552726
validation,A,Physics+CatBoost,False,all,72,7.482125006411135,24.76591521876029,0.5836714171888846,0,0.9305555555555556,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=test/CMP-test-105.csv,3,1.440161864924794,1.5986591510081818,0.3814233309982894,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=test/CMP-test-134.csv,1,4.500545071598182,4.500545071598182,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=test/CMP-test-178.csv,1,9.029828277790088,9.029828277790088,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-014.csv,1,0.5189095338935772,0.5189095338935772,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-018.csv,1,4.390052140782132,4.390052140782132,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-020.csv,2,9.705764826635331,12.082893873001025,-5.172956209474531,0,0.5,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-021.csv,3,7.753435307055568,8.537742263487594,0.9499944468867075,0,0.6666666666666666,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-028.csv,1,1.1024268319188906,1.1024268319188906,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-029.csv,6,6.770242347185191,7.611120320057018,0.9569195941738721,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-031.csv,1,0.3629214116079993,0.3629214116079993,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-035.csv,1,1.4383588765660562,1.4383588765660562,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-038.csv,1,2.252076778284959,2.252076778284959,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-043.csv,1,0.7712261226141237,0.7712261226141237,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-044.csv,3,72.56356628980187,117.74257405392208,-7.194108099591384,0,0.6666666666666666,22.51331925264166
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-047.csv,2,2.8159172113137636,2.8594361872880962,-6.696179677180153,0,1.0,22.513319252641683
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-050.csv,1,3.4797082692795698,3.4797082692795698,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-056.csv,2,4.229823865382798,4.454524061582291,-45.79942622666384,0,1.0,22.513319252641693
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-057.csv,1,5.926729328531053,5.926729328531053,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-059.csv,1,4.879313300027732,4.879313300027732,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-062.csv,1,4.213490212776577,4.213490212776577,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-063.csv,1,7.195549060196782,7.195549060196782,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-080.csv,1,0.6266694545250857,0.6266694545250857,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-081.csv,1,3.4324899358090306,3.4324899358090306,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-084.csv,2,7.834064267455858,9.313506745422256,-785.1267590769083,0,0.5,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-085.csv,1,6.589411596632701,6.589411596632701,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-086.csv,2,5.268218193696313,5.487248927506803,-4.368742457288638,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-099.csv,2,1.9309778660168249,2.273002551105027,0.6363060734479182,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-105.csv,1,1.1711460405724807,1.1711460405724807,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-107.csv,1,1.713580350941811,1.713580350941811,,0,1.0,22.513319252641708
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-109.csv,1,0.6840618120037618,0.6840618120037618,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-113.csv,3,1.7606376300370716,1.8269848653833107,0.9968387597112157,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-133.csv,1,5.2973605443151826,5.2973605443151826,,0,1.0,22.513319252641708
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-134.csv,1,20.07150387568811,20.07150387568811,,0,0.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-135.csv,1,4.378083744893644,4.378083744893644,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-141.csv,1,2.056507098123376,2.056507098123376,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-147.csv,2,1.1331605139902123,1.4446076013517792,-0.8547875920537862,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-150.csv,1,1.1621884383095278,1.1621884383095278,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-160.csv,3,3.353942111510728,4.169260184067556,0.9880419554261377,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-165.csv,1,7.694045316843614,7.694045316843614,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-167.csv,1,2.8572805668257786,2.8572805668257786,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-170.csv,2,4.89394413294076,5.273451750755038,-7.524055239860523,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-171.csv,1,2.5541075300496203,2.5541075300496203,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-174.csv,1,5.533607871199251,5.533607871199251,,0,1.0,22.513319252641708
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-175.csv,2,5.799823242541436,6.855677098420005,0.9667673875480913,0,1.0,22.513319252641676
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-181.csv,1,9.252884151612179,9.252884151612179,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-182.csv,2,8.872514302129098,8.884121610909737,-188.71844672178992,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,group_id=validation/CMP-validation-183.csv,1,7.371836380082883,7.371836380082883,,0,1.0,22.51331925264168
validation,A,Physics+CatBoost,False,chamber_route=1-2-3,29,12.218019968660103,38.41126956272077,-139.07622576249216,0,0.896551724137931,22.513319252641672
validation,A,Physics+CatBoost,False,chamber_route=4-5-6,43,4.2881493341967145,5.652529426938128,0.1464246200628393,0,0.9534883720930233,22.513319252641676
validation,A,Physics+LightGBM,False,all,72,4.832122673609397,6.826759783993639,0.968365810835524,0,0.9166666666666666,21.089549203792437
validation,A,Physics+LightGBM,False,group_id=test/CMP-test-105.csv,3,0.7483976525683952,0.9225036261897946,0.7940233722813029,0,1.0,21.089549203792433
validation,A,Physics+LightGBM,False,group_id=test/CMP-test-134.csv,1,4.38164735517239,4.38164735517239,,0,1.0,21.08954920379243
validation,A,Physics+LightGBM,False,group_id=test/CMP-test-178.csv,1,7.2502964211289225,7.2502964211289225,,0,1.0,21.089549203792416
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-014.csv,1,2.4063798289536464,2.4063798289536464,,0,1.0,21.089549203792444
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-018.csv,1,3.7680483586990476,3.7680483586990476,,0,1.0,21.089549203792444
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-020.csv,2,7.910985961420685,10.363303548003653,-3.5409603767341373,0,0.5,21.089549203792426
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-021.csv,3,10.259215128861547,10.362193671697431,0.9263393469050101,0,0.3333333333333333,21.089549203792437
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-028.csv,1,0.521344067251988,0.521344067251988,,0,1.0,21.089549203792437
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-029.csv,6,5.640969180604256,6.471945406630602,0.9688504124115069,0,1.0,21.08954920379244
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-031.csv,1,0.6962400738394336,0.6962400738394336,,0,1.0,21.089549203792444
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-035.csv,1,0.7474732049053614,0.7474732049053614,,0,1.0,21.089549203792423
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-038.csv,1,2.370823515469141,2.370823515469141,,0,1.0,21.089549203792437
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-043.csv,1,0.7696336029535473,0.7696336029535473,,0,1.0,21.089549203792416
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-044.csv,3,10.348931974879482,13.563624276723985,0.8912607986461876,0,0.6666666666666666,21.08954920379244
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-047.csv,2,3.4676920032619662,3.5086356627442292,-10.587531477917063,0,1.0,21.089549203792433
validation,A,Physics+LightGBM,False,group_id=validation/CMP-validation-050.csv,1,1.0257776671455758,1.0257776671455758,,0,1.0,21.089549203792437
