cohort_variant,evaluation,model,condition,n,mse,rmse,mae,p95_abs_error,seed_rmse_min,seed_rmse_max
full1981,outer_0,full125_bag,Cond2,302,29.71880917599697,5.4514960493425075,4.296051240822692,11.242281362248885,5.406358184082518,5.5100762863979424
full1981,outer_0,full125_bag,Cond3,99,11587.02329997047,107.64303646762511,33.72447044560759,239.63840764414414,97.07437484809626,119.59861335786746
full1981,outer_0,full125_rf,all,670,1025.4996618807295,32.023423643963014,7.585492345221114,12.85877312343452,29.72425961012988,35.100944561665685
full1981,outer_0,full125_rf,Cond1,269,16.28903797628865,4.035968034596985,3.0719750129371484,8.328871312648987,3.9197709060055193,4.145690112943834
full1981,outer_0,full125_rf,Cond2,302,28.199077618161173,5.310280370956055,4.19503016015192,10.900630816459799,5.297530199834943,5.334878308523473
full1981,outer_0,full125_rf,Cond3,99,6809.968694987702,82.52253446779069,30.192116004567417,191.80588742130854,76.46664737710802,90.58919564238676
clean,outer_1,S1_features,all,434,26.92048573205338,5.188495517204711,4.034666747108936,11.585426009300333,5.172416102525409,5.243948799801293
clean,outer_1,S1_features,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
clean,outer_1,S1_features,Cond2,157,22.880312829786227,4.783336997304938,3.7075163586085305,10.085849045900355,4.7513541653641855,4.812773770267024
clean,outer_1,S1_features,Cond3,110,17.71414111699373,4.208817068606538,3.2644636277641492,7.981359102618978,4.142542787003253,4.296831481289946
clean,outer_1,S2_phase,all,434,26.45788259610599,5.143722639888934,3.9903918286473843,11.256693429257673,5.107734634661486,5.20686278320975
clean,outer_1,S2_phase,Cond1,167,36.78279144051149,6.064881815873372,4.849546711914267,12.000684532958912,5.9658336643009715,6.214260380149451
clean,outer_1,S2_phase,Cond2,157,22.880312829786227,4.783336997304938,3.7075163586085305,10.085849045900355,4.7513541653641855,4.812773770267024
clean,outer_1,S2_phase,Cond3,110,15.888961471528576,3.9860960188546106,3.0897789494703893,8.293865816247049,3.974688402548225,4.014722244579037
clean,outer_1,S3_history,all,434,20.103011130579176,4.483638157855647,3.3829508445281897,8.886007252380839,4.43845869823958,4.529804986025367
clean,outer_1,S3_history,Cond1,167,20.647921826430483,4.543998440408016,3.6547657056193947,8.824513813677541,4.452029405941464,4.630459505171862
clean,outer_1,S3_history,Cond2,157,24.836579184282158,4.983631124419438,3.562189818249187,10.56526958103669,4.9502182782741135,5.021923678320807
clean,outer_1,S3_history,Cond3,110,12.519645033865205,3.5383110425547954,2.7144635656515725,7.609429903268358,3.52282847859924,3.5579579256730307
clean,outer_1,S4_final,all,434,20.103011130579176,4.483638157855647,3.3829508445281897,8.886007252380839,4.43845869823958,4.529804986025367
clean,outer_1,S4_final,Cond1,167,20.647921826430483,4.543998440408016,3.6547657056193947,8.824513813677541,4.452029405941464,4.630459505171862
