cohort_variant,evaluation,model,condition,n,mse,rmse,mae,p95_abs_error,seed_rmse_min,seed_rmse_max
clean,group_oof,condition_mean,Cond2,815,94.86633062206103,9.739934836643469,8.072014174651166,18.237424544048668,9.739934836643469,9.739934836643469
clean,group_oof,condition_mean,Cond3,364,15.966027099665602,3.9957511308470655,3.140856113877284,8.371070610236202,3.9957511308470655,3.9957511308470655
clean,group_oof,full125_bag,all,1977,23.51028382954196,4.848740437427225,3.7913162145519075,10.19761960132183,4.831639204464796,4.902651913016807
clean,group_oof,full125_bag,Cond1,798,22.811088194579558,4.776095496802755,3.6763139382191588,10.273109173253468,4.722010085198147,4.889350036364491
clean,group_oof,full125_bag,Cond2,815,29.006843481723333,5.385800170979548,4.377770386964887,10.614459913482161,5.3810744091161675,5.413464797808005
clean,group_oof,full125_bag,Cond3,364,12.736278335509509,3.568792279680832,2.730359253005083,7.145312902435698,3.5246017232025917,3.6083100672246218
clean,group_oof,full125_rf,all,1977,23.415521263374444,4.838958696183967,3.788647222327043,10.04031760188707,4.837373757970684,4.866606008001666
clean,group_oof,full125_rf,Cond1,798,23.313433120032855,4.828398608237814,3.7289864937330166,10.18582636955579,4.801060949691431,4.906963032035409
clean,group_oof,full125_rf,Cond2,815,28.313203817474474,5.321015299496373,4.3290335891399705,10.465362747837649,5.321078894255578,5.345666747007695
clean,group_oof,full125_rf,Cond3,364,12.673364825998227,3.5599669697903416,2.709510882946542,7.285386633575318,3.528803908694659,3.6129485722709953
clean,group_oof,history_none,all,1977,18.279048989978097,4.275400447908722,3.3591221260831845,8.690330031990502,4.270246450606078,4.294814353881722
clean,group_oof,history_none,Cond1,798,16.077086810179836,4.009624272943768,3.150429092846989,8.00329150753038,3.989333588881915,4.05056532828483
clean,group_oof,history_none,Cond2,815,20.3522404679523,4.511345749103287,3.5881523817016108,8.922507581159397,4.496858792851132,4.546293950609001
clean,group_oof,history_none,Cond3,364,18.464529113412237,4.297037248315662,3.30384020903227,9.2012685394052,4.286430894420346,4.311773001039118
clean,group_oof,history_raw,all,1977,25.49958482964738,5.04971136102326,3.92573042542394,10.427167332142046,5.040079137171078,5.075844121441737
clean,group_oof,history_raw,Cond1,798,22.892204417292326,4.7845798579700105,3.680232162117626,10.243027332622235,4.760911299494838,4.8206619733653415
clean,group_oof,history_raw,Cond2,815,33.59398947943103,5.796032218632936,4.684924720492364,11.305789994039854,5.742259817557723,5.844311108991274
clean,group_oof,history_raw,Cond3,364,13.09230400405853,3.6183288966121543,2.764093787065896,7.250867626569291,3.593568297397302,3.6442915405117904
clean,group_oof,history_reset,all,1977,18.998112862105813,4.358682468602847,3.3812763841686584,8.83000219206933,4.340910679272649,4.384267628004373
clean,group_oof,history_reset,Cond1,798,16.297816859793503,4.0370554690013245,3.1876565741951475,8.089333021448006,4.020871371793317,4.060225933190608
clean,group_oof,history_reset,Cond2,815,22.602077104956635,4.754164185738292,3.6971214286474523,9.531846665244993,4.731955538390208,4.78537290300829
clean,group_oof,history_reset,Cond3,364,16.84867701573716,4.104713999261966,3.0985700575440585,8.767004622869552,4.094698510293372,4.121371200985472
clean,group_oof,history_reset_summary,all,1977,19.019148435793092,4.361094866635337,3.3816097124563025,8.806443536592484,4.362825016566313,4.376443550228172
clean,group_oof,history_reset_summary,Cond1,798,16.394815913079437,4.0490512361637805,3.1980435149700366,8.275257048628587,4.036104421616038,4.0913134948844405
clean,group_oof,history_reset_summary,Cond2,815,22.54602777594611,4.748265765092147,3.6890137496423447,9.600934168713648,4.740029846830444,4.766017198425106
clean,group_oof,history_reset_summary,Cond3,364,16.875771212993047,4.108013049272488,3.0957622819272284,8.770753872968864,4.085839300742008,4.126125406731871
clean,group_oof,history_standardized,all,1977,24.999603258747932,4.999960325717388,3.889250113003557,10.285563698790872,4.961789426463718,5.040237470157049
clean,group_oof,history_standardized,Cond1,798,21.81102749525021,4.670227777662478,3.6003480518461823,9.867812468577906,4.636513269321149,4.718500873143801
clean,group_oof,history_standardized,Cond2,815,33.41864684108448,5.780886336980211,4.662597807636851,11.249563267446598,5.731903288448612,5.825995972013592
clean,group_oof,history_standardized,Cond3,364,13.13961133475587,3.624860181407811,2.7910783373921566,7.569456110605781,3.609001556373247,3.649879532891855
clean,group_oof,persistent,all,1977,59.98845993191897,7.745221748401977,5.9552651564831995,16.229891695721083,7.745221748401977,7.745221748401977
clean,group_oof,persistent,Cond1,798,46.38265244466136,6.81048107292439,5.252313935691049,14.035453478605376,6.81048107292439,6.81048107292439
clean,group_oof,persistent,Cond2,815,93.37303027699843,9.662972124403467,7.947305940757454,18.12499848784195,9.662972124403467,9.662972124403467
clean,group_oof,persistent,Cond3,364,15.068156480248165,3.8817723375087527,3.036149318594789,7.833720000000004,3.8817723375087527,3.8817723375087527
clean,group_oof,phase_active,all,1977,36.62390822325444,6.051769016019567,4.6082693672786155,12.623567737942585,5.997253674811997,6.114836759010728
clean,group_oof,phase_active,Cond1,798,31.373641064628714,5.601217819780687,4.275473772116575,11.445925024998717,5.516443764388204,5.674807579686099
clean,group_oof,phase_active,Cond2,815,51.97044160800092,7.209052753864471,5.690627565642116,14.58021465989905,7.158454090513197,7.276507467680959
clean,group_oof,phase_active,Cond3,364,13.773052410108683,3.7112063281510883,2.914447810336459,7.765849062984571,3.683894996569641,3.7327812725414904
clean,group_oof,phase_gap,all,1977,23.168059796209366,4.813321077614641,3.744866818272254,10.157528107240003,4.809663584734448,4.835633148359276
clean,group_oof,phase_gap,Cond1,798,22.892204417292326,4.7845798579700105,3.680232162117626,10.243027332622235,4.760911299494838,4.8206619733653415
clean,group_oof,phase_gap,Cond2,815,26.773759829263554,5.174336655965048,4.111517474179785,10.715674854185396,5.1576222851956635,5.210824333724013
clean,group_oof,phase_gap,Cond3,364,15.699617668288038,3.962274305028368,3.065631024444657,7.886801179077797,3.957654293925836,3.9847608188337276
clean,group_oof,phase_longest,all,1977,36.64357133286654,6.053393373378815,4.606623248931004,12.71498897459104,5.985323296222744,6.103691230743421
clean,group_oof,phase_longest,Cond1,798,31.469012567938293,5.609724821053016,4.281989200935318,11.562942420346042,5.512075678304154,5.678617210807579
clean,group_oof,phase_longest,Cond2,815,51.955401904029365,7.208009566033425,5.6835817276157625,14.66379310950146,7.141446732467873,7.272582485535603
clean,group_oof,phase_longest,Cond3,364,13.704439406808962,3.7019507569400436,2.906999101053194,7.738671106332086,3.6790898204812605,3.728206283432007
clean,group_oof,phase_raw,all,1977,23.168059796209366,4.813321077614641,3.744866818272254,10.157528107240003,4.809663584734448,4.835633148359276
clean,group_oof,phase_raw,Cond1,798,22.892204417292326,4.7845798579700105,3.680232162117626,10.243027332622235,4.760911299494838,4.8206619733653415
clean,group_oof,phase_raw,Cond2,815,26.773759829263554,5.174336655965048,4.111517474179785,10.715674854185396,5.1576222851956635,5.210824333724013
clean,group_oof,phase_raw,Cond3,364,15.699617668288038,3.962274305028368,3.065631024444657,7.886801179077797,3.957654293925836,3.9847608188337276
clean,group_oof,phase_trimmed,all,1977,38.769391210598606,6.226507143704134,4.714560774244746,13.425358487852002,6.178731848105203,6.265119683755928
clean,group_oof,phase_trimmed,Cond1,798,31.778083197601706,5.637205264810011,4.276851076814806,11.581617581673335,5.587212830047257,5.709394772462118
clean,group_oof,phase_trimmed,Cond2,815,56.77037804049283,7.534612003314625,5.945661146035466,15.101247379098272,7.475633963424613,7.614649154275243
clean,group_oof,phase_trimmed,Cond3,364,13.79208222160887,3.7137692741484183,2.9177078499031377,7.747448752587295,3.6993651470646896,3.7417688283690294
clean,group_oof,primary73_bag,all,1977,23.423236467475316,4.839755827257747,3.7864996745629367,10.186433206635625,4.834615403768637,4.866669364001627
clean,group_oof,primary73_bag,Cond1,798,22.52386214073414,4.745931114200261,3.652383219417363,10.207473890765202,4.712535416714758,4.802905086120884
clean,group_oof,primary73_bag,Cond2,815,29.07852158496968,5.3924504248968,4.390539203824402,10.651070559557741,5.383868960750284,5.428626065841333
clean,group_oof,primary73_bag,Cond3,364,12.73269619819388,3.568290374702412,2.7280730670301736,7.339943479604247,3.5340592251592486,3.6001312646394767
clean,group_oof,primary73_rf,all,1977,23.467757303372945,4.844353135700673,3.792880449219931,10.094455935713736,4.82234714345801,4.880152673305668
clean,group_oof,primary73_rf,Cond1,798,23.428409139579003,4.840290191670227,3.7278298680448207,10.161325006103128,4.8121876953001586,4.914347844914381
clean,group_oof,primary73_rf,Cond2,815,28.386347939916156,5.327884002107793,4.337483338759272,10.600145924233432,5.300603389202665,5.379157731978282
clean,group_oof,primary73_rf,Cond3,364,12.541242099869788,3.5413616166482895,2.7161194843934884,7.303993010463023,3.5279125588748648,3.5617116426069892
clean,temporal,S1_features,all,166,17.665177219475584,4.202996219303032,3.17268377655557,8.28205396917103,4.1976538969371,4.228271121548834
clean,temporal,S1_features,Cond1,74,7.068086942290319,2.6585873960226167,2.063937451157506,5.1095832376096615,2.6240073623001234,2.7504357246797815
clean,temporal,S1_features,Cond2,67,27.102318121422382,5.205988678572244,4.115984793896198,9.287003954325357,5.147271387436388,5.306210094163125
clean,temporal,S1_features,Cond3,25,23.74102682272657,4.872476456867346,3.9265261732609646,10.117881746003802,4.7174548104777765,5.046560792102984
clean,temporal,S2_phase,all,166,17.665177219475584,4.202996219303032,3.17268377655557,8.28205396917103,4.1976538969371,4.228271121548834
clean,temporal,S2_phase,Cond1,74,7.068086942290319,2.6585873960226167,2.063937451157506,5.1095832376096615,2.6240073623001234,2.7504357246797815
clean,temporal,S2_phase,Cond2,67,27.102318121422382,5.205988678572244,4.115984793896198,9.287003954325357,5.147271387436388,5.306210094163125
clean,temporal,S2_phase,Cond3,25,23.74102682272657,4.872476456867346,3.9265261732609646,10.117881746003802,4.7174548104777765,5.046560792102984
clean,temporal,S3_history,all,166,17.33250887734487,4.163232983793349,3.1215375213981615,8.28205396917103,4.165708095347805,4.182044739572856
clean,temporal,S3_history,Cond1,74,6.321830931564662,2.514325144360741,1.9492039598584538,4.892615510522847,2.4944647149854937,2.5554457960916266
clean,temporal,S3_history,Cond2,67,27.102318121422382,5.205988678572244,4.115984793896198,9.287003954325357,5.147271387436388,5.306210094163125
clean,temporal,S3_history,Cond3,25,23.74102682272657,4.872476456867346,3.9265261732609646,10.117881746003802,4.7174548104777765,5.046560792102984
clean,temporal,S4_final,all,166,17.33250887734487,4.163232983793349,3.1215375213981615,8.28205396917103,4.165708095347805,4.182044739572856
clean,temporal,S4_final,Cond1,74,6.321830931564662,2.514325144360741,1.9492039598584538,4.892615510522847,2.4944647149854937,2.5554457960916266
clean,temporal,S4_final,Cond2,67,27.102318121422382,5.205988678572244,4.115984793896198,9.287003954325357,5.147271387436388,5.306210094163125
clean,temporal,S4_final,Cond3,25,23.74102682272657,4.872476456867346,3.9265261732609646,10.117881746003802,4.7174548104777765,5.046560792102984
clean,temporal,ablation_compact12_bag,all,166,100.68204283160699,10.034044191232516,7.797642963827795,18.996738164842192,9.970769249297065,10.120764105443909
clean,temporal,ablation_compact12_bag,Cond1,74,17.978986275154064,4.240163472692305,3.3499550142157335,7.48333769799249,4.221333301796394,4.270600728945078
clean,temporal,ablation_compact12_bag,Cond2,67,224.71560625649084,14.990517211106855,14.47980265409985,20.459278724155823,14.88918242279494,15.124191354636523
clean,temporal,ablation_compact12_bag,Cond3,25,13.073140260018997,3.615679778412214,3.0546113247503843,6.296940385844475,3.5853590558168325,3.640669278925202
clean,temporal,ablation_compact12_rf,all,166,96.70147146928257,9.833690633189686,7.769940107034601,17.876715885134256,9.770825847995507,9.922255274780294
clean,temporal,ablation_compact12_rf,Cond1,74,21.794840423086537,4.668494449293748,3.729857189550853,8.155182831673255,4.637811221059745,4.7361877694058325
clean,temporal,ablation_compact12_rf,Cond2,67,210.67932721675413,14.514796836909365,14.002681430324325,20.03994938403834,14.406390476037883,14.640303587710266
clean,temporal,ablation_compact12_rf,Cond3,25,12.964445962799012,3.600617441883963,3.024838796370044,6.295536687639696,3.5904482430336473,3.6154837922074905
clean,temporal,ablation_compact_no_pressure_bag,all,166,80.65639791822882,8.980890708511534,7.063807639217172,16.27000661438362,8.943914422164555,9.059140375776552
clean,temporal,ablation_compact_no_pressure_bag,Cond1,74,17.591998644344496,4.194281660111121,3.3188718250544467,7.23484955748076,4.172267586021074,4.250036346119569
clean,temporal,ablation_compact_no_pressure_bag,Cond2,67,175.5773316862892,13.250559674454857,12.69908737113504,18.420026826271002,13.170474346278905,13.385850625764245
clean,temporal,ablation_compact_no_pressure_bag,Cond3,25,12.938917270524557,3.5970706513112245,3.046267967598959,6.295806070913357,3.579816576296456,3.6100102153619966
clean,temporal,ablation_compact_no_pressure_rf,all,166,85.98660561600872,9.272896290588433,7.39904460561755,16.185487986717412,9.171135364888356,9.37292721668824
clean,temporal,ablation_compact_no_pressure_rf,Cond1,74,23.670483611691665,4.865232123104885,3.849592602513311,8.104491388258857,4.724951523421772,4.9505794412298405
clean,temporal,ablation_compact_no_pressure_rf,Cond2,67,182.14957687108267,13.49628011235254,12.970672043533131,19.363876789387696,13.289759358226053,13.629315551071858
clean,temporal,ablation_compact_no_pressure_rf,Cond3,25,12.725563785189,3.567290818701077,2.9734610011923417,6.294526985367234,3.5508786867626063,3.600853385080249
clean,temporal,ablation_compact_no_slurry_bag,all,166,99.4404718215878,9.97198434723941,7.73458215692987,19.002918233265223,9.894673170373647,10.02235299094692
clean,temporal,ablation_compact_no_slurry_bag,Cond1,74,17.529707410816123,4.18684934178627,3.3080079963782603,7.65299269845706,4.124488129083096,4.23157456782612
clean,temporal,ablation_compact_no_slurry_bag,Cond2,67,222.18853037973582,14.905989748411066,14.379260013581591,20.808789428907005,14.765336653498728,15.008036330777019
clean,temporal,ablation_compact_no_slurry_bag,Cond3,25,12.931537541635457,3.596044707958378,3.029505016336017,6.29657965404666,3.578154864386717,3.609907703281833
clean,temporal,ablation_compact_no_slurry_rf,all,166,93.34102302193526,9.661315801790938,7.618513923557763,17.469051235287694,9.604925530772586,9.714916190448681
clean,temporal,ablation_compact_no_slurry_rf,Cond1,74,20.539564306845982,4.532059609807221,3.5956685004573825,7.717929732436102,4.497369200002868,4.605565304826146
clean,temporal,ablation_compact_no_slurry_rf,Cond2,67,203.77167738861266,14.274861729229206,13.780678159623205,19.68334495870335,14.15503904547002,14.376307142450978
clean,temporal,ablation_compact_no_slurry_rf,Cond3,25,12.879187115904097,3.5887584365493446,3.0115362232795078,6.294896777420767,3.578646627441022,3.5968007884763096
clean,temporal,ablation_compact_no_usage_bag,all,166,57.88495656382672,7.608216385186919,6.300162126754247,13.417932085597155,7.543072048819601,7.667092032861568
clean,temporal,ablation_compact_no_usage_bag,Cond1,74,26.40191125370052,5.138279016723452,4.374828564291607,10.131919806835926,5.05485510137278,5.210011012026458
clean,temporal,ablation_compact_no_usage_bag,Cond2,67,109.380110838239,10.458494673624832,9.642492054007281,16.764306121107452,10.309228878025678,10.59474628548212
clean,temporal,ablation_compact_no_usage_bag,Cond3,25,13.06775722637528,3.614935300441113,3.0417052666055313,6.296032414131888,3.5910820367009544,3.635739089824087
clean,temporal,ablation_compact_no_usage_rf,all,166,57.47991278237114,7.581550816447195,6.290388504985677,13.369902735203318,7.589677920450773,7.5963055684724985
clean,temporal,ablation_compact_no_usage_rf,Cond1,74,26.124298482913844,5.111193449959984,4.359415675703877,9.977291524015197,5.041662487864376,5.178703664333811
clean,temporal,ablation_compact_no_usage_rf,Cond2,67,108.69984256537894,10.425921665031776,9.634100056924414,16.264007826637954,10.407958932596275,10.488618836316096
clean,temporal,ablation_compact_no_usage_rf,Cond3,25,13.023119290303788,3.608755920023379,3.044921120463994,6.29601696899898,3.576105710237255,3.638409581176638
clean,temporal,ablation_compact_stage12_bag,all,166,100.69334322484464,10.034607278057505,7.792978091049688,18.9829198143146,9.96363745221631,10.136414548430437
clean,temporal,ablation_compact_stage12_bag,Cond1,74,17.984454881048762,4.240808281571894,3.3405523829581205,7.5041817384816465,4.210325806753689,4.265901376779539
clean,temporal,ablation_compact_stage12_bag,Cond2,67,224.73305481968828,14.991099186506915,14.478167736773356,20.423505459090585,14.880732973796658,15.152435921126171
clean,temporal,ablation_compact_stage12_bag,Cond3,25,13.085225648299415,3.617350639390577,3.0558499364613088,6.297029594187153,3.5904550038570044,3.641335434770253
clean,temporal,ablation_compact_stage12_rf,all,166,96.10545823231881,9.80333913686142,7.729925242190587,17.919190289103973,9.749713155186285,9.886242200180329
clean,temporal,ablation_compact_stage12_rf,Cond1,74,21.39368082657523,4.625330347831951,3.6642051456581064,7.985657934920595,4.53515604747394,4.774639478258012
clean,temporal,ablation_compact_stage12_rf,Cond2,67,209.6403889990621,14.478963671446314,13.973858057795383,19.850371225807205,14.334420574563369,14.614726087859566
clean,temporal,ablation_compact_stage12_rf,Cond3,25,12.978704898447598,3.6025969658633197,3.0307167821058827,6.296192923794341,3.5888683182602468,3.616265086404258
clean,temporal,compact12_bag,all,166,17.168896187759845,4.143536676289935,3.236108075027601,7.570799843046498,4.148995296208549,4.166522176586376
clean,temporal,compact12_bag,Cond1,74,9.66889546029449,3.1094847580096756,2.5279465329561406,6.085421513408817,3.0688130045213775,3.1693253473625855
clean,temporal,compact12_bag,Cond2,67,27.240850922897575,5.219276858234058,4.1258209967917985,9.620258620235711,5.212106788324678,5.277347821612487
clean,temporal,compact12_bag,Cond3,25,12.376059650888187,3.5179624288625067,2.947835609231072,6.241844947184046,3.430002579864742,3.571354851816401
clean,temporal,compact12_rf,all,166,16.757086677644836,4.09354206985159,3.1668883418469918,7.803306666591361,4.0482685770205205,4.144583539765589
clean,temporal,compact12_rf,Cond1,74,8.838755779945837,2.973004503855626,2.3879367411828967,5.944511407436542,2.9552193964343036,3.0280124687031926
clean,temporal,compact12_rf,Cond2,67,27.102318121422382,5.205988678572244,4.115984793896198,9.287003954325357,5.147271387436388,5.306210094163125
clean,temporal,compact12_rf,Cond3,25,12.470125865510033,3.531306538026688,2.9290065883208456,5.999886175427741,3.4588821234355436,3.619170555911961
clean,temporal,compact33_bag,all,166,15.21733701478191,3.9009405295110446,2.958909230172472,8.756940211318113,3.859575936778186,3.985206577980639
clean,temporal,compact33_bag,Cond1,74,7.786756605922212,2.790476053637123,2.1961858231662448,5.682388528111161,2.7724109858264883,2.832143347382285
clean,temporal,compact33_bag,Cond2,67,23.297829094012606,4.826782478423137,3.764973400898138,9.419262346053962,4.765728770734095,4.9609141023554955
clean,temporal,compact33_bag,Cond3,25,15.556136252668338,3.9441268048413884,3.0563185373661166,8.184332800139128,3.9104542368660553,3.9694795595456682
clean,temporal,compact33_rf,all,166,15.245707620270963,3.9045752163674554,2.9954944358552984,8.793598371915863,3.7938249574951612,4.062783105321528
clean,temporal,compact33_rf,Cond1,74,8.461189842648054,2.908812445423055,2.29846390860477,5.633956777574209,2.861165134294735,2.958605094725791
clean,temporal,compact33_rf,Cond2,67,21.773797781102196,4.666240218966679,3.6480451767895707,9.49952251184518,4.441780218402397,4.979495608127031
clean,temporal,compact33_rf,Cond3,25,17.83259861100705,4.222866160678912,3.309868810813008,8.626549637254191,4.173178052877394,4.296983344483042
clean,temporal,condition_mean,all,166,55.61958814218653,7.45785412449094,6.165907725456881,13.54345996932516,7.45785412449094,7.45785412449094
clean,temporal,condition_mean,Cond1,74,23.241774800961227,4.820972391640636,4.071235454142682,9.343771229508214,4.820972391640636,4.820972391640636
clean,temporal,condition_mean,Cond2,67,107.53509020835783,10.369912738705077,9.695026462778142,16.364569969325153,10.369912738705077,10.369912738705077
clean,temporal,condition_mean,Cond3,25,12.324370094874235,3.5106082229257987,2.9080994325259395,6.243057612456772,3.5106082229257987,3.5106082229257987
clean,temporal,full125_bag,all,166,13.63935818798036,3.693150171328044,2.7783710207269983,8.36480912874968,3.565468013960019,3.8982375960079914
clean,temporal,full125_bag,Cond1,74,6.553522263821327,2.5599848171075794,1.9909899438900187,5.074605904076242,2.5279057151012565,2.6449252075297793
clean,temporal,full125_bag,Cond2,67,17.451249459365904,4.177469264921754,3.1970083533781364,8.60377226624643,4.017786093720823,4.541090546166347
clean,temporal,full125_bag,Cond3,25,24.397563916177845,4.939389022559151,3.9870709566594074,10.50805760924067,4.715285935916141,5.126557591341261
clean,temporal,full125_rf,all,166,13.335263550599675,3.651748013020569,2.778763977290053,8.049084562444374,3.5399762935481345,3.797156881701903
clean,temporal,full125_rf,Cond1,74,6.724728854777542,2.5932082166261816,2.024288064707126,4.847918155870529,2.5840821451399805,2.625621210936433
clean,temporal,full125_rf,Cond2,67,16.152226081343574,4.018983214862134,3.125570827798986,8.267627789842432,3.867670718650969,4.279497026597512
clean,temporal,full125_rf,Cond3,25,25.35298666783954,5.035174939149536,4.082570319171571,10.54921011665287,4.832553917568035,5.157060347307591
clean,temporal,history_none,all,166,18.071114633171742,4.251013365442614,3.2715909967580337,8.455910928393507,4.250929882366041,4.278805438915814
clean,temporal,history_none,Cond1,74,8.317437007409556,2.883996707246656,2.3415302928141113,5.6831587574307045,2.8466535021689743,2.945412485761675
clean,temporal,history_none,Cond2,67,27.102318121422382,5.205988678572244,4.115984793896198,9.287003954325357,5.147271387436388,5.306210094163125
clean,temporal,history_none,Cond3,25,22.738375056916084,4.768477226213426,3.761595304101768,10.263126891783628,4.703445310270962,4.890621679143483
clean,temporal,history_raw,all,166,15.514509371274071,3.9388461979714404,2.983816581699281,8.793598371915863,3.7926297830769573,4.115160591034358
clean,temporal,history_raw,Cond1,74,7.068086942290319,2.6585873960226167,2.063937451157506,5.1095832376096615,2.6240073623001234,2.7504357246797815
clean,temporal,history_raw,Cond2,67,21.773797781102196,4.666240218966679,3.6480451767895707,9.49952251184518,4.441780218402397,4.979495608127031
clean,temporal,history_raw,Cond3,25,23.74102682272657,4.872476456867346,3.9265261732609646,10.117881746003802,4.7174548104777765,5.046560792102984
clean,temporal,history_reset,all,166,12.425926910705837,3.5250428239534672,2.544847798407045,7.6509606946446205,3.497144477356863,3.586479565849585
clean,temporal,history_reset,Cond1,74,6.399601683439353,2.529743402687188,1.9678020061038193,5.2227122891087605,2.5224717849795315,2.5597659754763287
clean,temporal,history_reset,Cond2,67,15.084530754852992,3.883880888345186,2.7128743095347687,8.453317827836232,3.882493372785301,3.919394980057872
clean,temporal,history_reset,Cond3,25,23.138791281100236,4.8102797508149395,3.8025922938022916,10.20970973843294,4.665029290658001,5.091614905864229
clean,temporal,history_reset_summary,all,166,12.133694188455085,3.483345258290525,2.4888097840895678,7.590643779141818,3.47364829611096,3.529610727460839
clean,temporal,history_reset_summary,Cond1,74,6.171559993334547,2.4842624646632143,1.9003019169727515,5.1734547400083475,2.469832052303145,2.5278407494111668
clean,temporal,history_reset_summary,Cond2,67,14.759426961907359,3.8417999638069857,2.660711303455531,7.980986185605825,3.8169670594437397,3.9171169064909086
clean,temporal,history_reset_summary,Cond3,25,22.74464757315978,4.769134887289285,3.770096998854565,10.148350702808022,4.6180705931914146,4.976166650674991
clean,temporal,history_standardized,all,166,11.082904814986156,3.3290997003673763,2.48520164588731,7.252809422753231,3.240323372043222,3.3915487006581686
clean,temporal,history_standardized,Cond1,74,6.321830931564662,2.514325144360741,1.9492039598584538,4.892615510522847,2.4944647149854937,2.5554457960916266
clean,temporal,history_standardized,Cond2,67,12.311406022167434,3.5087613230551082,2.6235217847644132,7.451109556915415,3.492893071368169,3.540043057607575
clean,temporal,history_standardized,Cond3,25,21.883300274667963,4.677958985996773,3.701056824342088,10.066267775690278,4.313119593994266,4.903040732164806
clean,temporal,persistent,all,166,39.05717843832831,6.2495742605659395,4.742568975903616,11.620237500000002,6.2495742605659395,6.2495742605659395
clean,temporal,persistent,Cond1,74,7.532847812432439,2.744603398021732,2.109441891891892,5.917095000000008,2.744603398021732,2.744603398021732
clean,temporal,persistent,Cond2,67,82.69053322533581,9.09343352234654,8.302999253731343,14.162084999999989,9.09343352234654,9.09343352234654
clean,temporal,persistent,Cond3,25,15.431806261800016,3.928333776781196,2.9946720000000004,8.43590999999999,3.928333776781196,3.928333776781196
clean,temporal,phase_active,all,166,91.2889947934301,9.554527450032792,7.147045967146962,17.876715885134256,9.485720748767669,9.626616524921115
clean,temporal,phase_active,Cond1,74,8.4097027215383,2.89994874463986,2.2682695574133964,5.624711089450159,2.8603304086586103,2.958302699505983
clean,temporal,phase_active,Cond2,67,210.67932721675413,14.514796836909365,14.002681430324325,20.03994938403834,14.406390476037883,14.640303587710266
clean,temporal,phase_active,Cond3,25,16.64560843172142,4.0799029929302755,3.2151210986429906,8.310930942513249,4.031050206413938,4.126261527342746
clean,temporal,phase_gap,all,166,17.665177219475584,4.202996219303032,3.17268377655557,8.28205396917103,4.1976538969371,4.228271121548834
clean,temporal,phase_gap,Cond1,74,7.068086942290319,2.6585873960226167,2.063937451157506,5.1095832376096615,2.6240073623001234,2.7504357246797815
