split,model,repeat,stage,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean,s_score_overflow
test,P1_CART_Stack,11,B,186,23.555600724681064,4.853411246193863,3.712571092398768,0.6762959312402257,0.047021217168847884,4.702121716884788,1.4540125623841738,0.4540125623841736,False
test,P1_CART_Stack,12,all,424,54.64458084961593,7.3921972950954125,4.274709693678891,0.9374671602439001,0.05477781405366358,5.4777814053663585,11.782764121427387,10.782764121427387,False
test,P1_CART_Stack,12,A,238,78.47171023491887,8.858425945669968,4.584423147110703,0.9436961128215846,0.059324478331902235,5.932447833190223,19.846084402035373,18.846084402035373,False
test,P1_CART_Stack,12,B,186,24.156103464120743,4.914885905503885,3.8784096833736696,0.6680437460240642,0.04896003933204638,4.896003933204638,1.4651822569935136,0.4651822569935136,False
test,P1_CART_Stack,13,all,424,54.80448568765398,7.403005179496633,4.117526431178462,0.9372841722246347,0.05276086531319394,5.276086531319394,16.60053179076987,15.60053179076987,False
test,P1_CART_Stack,13,A,238,80.50436152591148,8.972422277507421,4.518522523648372,0.9422376742503021,0.05835593785878806,5.835593785878806,28.454950447522222,27.454950447522222,False
test,P1_CART_Stack,13,B,186,21.919698324722358,4.681847746854052,3.6044239042545976,0.6987767106162177,0.04560157893764879,4.560157893764879,1.4319745848179308,0.4319745848179309,False
test,P1_CART_Stack,14,all,424,56.5477610395843,7.5198245351593345,4.218023937538341,0.9352892450692224,0.054101837412082764,5.410183741208276,17.131775414256886,16.131775414256886,False
test,P1_CART_Stack,14,A,238,81.74109522625618,9.041078211488726,4.538232332288766,0.941350310963259,0.05896615510945625,5.896615510945625,29.381147448354362,28.381147448354362,False
test,P1_CART_Stack,14,B,186,24.311129123305264,4.930631716454319,3.8082949162985495,0.6659133636480541,0.0478776029390995,4.78776029390995,1.4578477577235502,0.4578477577235501,False
test,P1_CART_Stack,15,all,424,50.93926830482446,7.137175092767758,4.084654524963448,0.9417073559230904,0.05194137092980985,5.194137092980985,11.762891712308909,10.762891712308909,False
test,P1_CART_Stack,15,A,238,71.80113508521292,8.4735550440894,4.208671393363607,0.948482287476372,0.05369033696424778,5.369033696424777,19.806960062553184,18.806960062553184,False
test,P1_CART_Stack,15,B,186,24.24505167185429,4.923926448664144,3.9259662739998036,0.6668214084115036,0.04970344664918497,4.970344664918497,1.4699440383404245,0.4699440383404243,False
test,P1_CART_Stack,16,all,424,53.850898850700254,7.3383171674914855,4.103013912989186,0.9383754147951077,0.05223221280232482,5.223221280232481,14.062047906722913,13.062047906722913,False
test,P1_CART_Stack,16,A,238,78.18956181416216,8.842486178341597,4.372347954646554,0.943898555877844,0.05624773773031131,5.624773773031131,23.924329467109427,22.924329467109427,False
test,P1_CART_Stack,16,B,186,22.70787849960382,4.765278428340134,3.7583821822663177,0.687945438151254,0.04709406800199803,4.709406800199803,1.4425693509595312,0.44256935095953115,False
test,P1_CART_Stack,17,all,424,48.22739237173218,6.944594471366358,3.9532568810991453,0.9448107067133394,0.050123846358064134,5.012384635806414,9.564605377444714,8.564605377444714,False
test,P1_CART_Stack,17,A,238,67.41224549573644,8.2104960566178,4.1082185602106565,0.9516313400909338,0.052416292040882974,5.241629204088297,15.905682804934505,14.905682804934505,False
test,P1_CART_Stack,17,B,186,23.679031922737472,4.866110553895942,3.7549725820209763,0.6745997239776833,0.04719050188219915,4.719050188219915,1.4507536153878855,0.4507536153878856,False
test,P1_CART_Stack,18,all,424,57.357187673369616,7.573452823736979,4.132650572554509,0.9343629730547273,0.05275617775017191,5.275617775017191,24.54770151472175,23.54770151472175,False
test,P1_CART_Stack,18,A,238,82.85607599679338,9.102531296117217,4.4142367963192495,0.9405503060784095,0.05676084536145709,5.676084536145709,42.588073858690265,41.588073858690265,False
test,P1_CART_Stack,18,B,186,24.729577883182223,4.972884261993459,3.7723413184899464,0.6601629874329518,0.04763192564540914,4.7631925645409146,1.4637842143749498,0.46378421437494977,False
test,P1_CART_Stack,19,all,424,57.44941108899233,7.5795389760190774,4.075638534518369,0.9342574366596954,0.0518340774058235,5.18340774058235,25.109132850848546,24.109132850848543,False
test,P1_CART_Stack,19,A,238,84.19317632625008,9.175683970486892,4.408939416351893,0.9395909291784977,0.056537658510558184,5.653765851055819,43.600181001377884,42.600181001377884,False
test,P1_CART_Stack,19,B,186,23.22889428002813,4.81963632238244,3.6491567609894515,0.6807855728613534,0.04581551663739956,4.581551663739956,1.448544357160458,0.4485443571604577,False
test,P1_ELM_Stack,0,all,424,53.98466595228067,7.347425804476059,4.400343838511236,0.9382223376445886,0.053326286697853824,5.332628669785382,5.708893483030396,4.708893483030396,False
test,P1_ELM_Stack,0,A,238,80.32406004403722,8.962369108892872,5.113240622304353,0.9423670415632249,0.06052445412274603,6.0524454122746025,9.066310087416486,8.066310087416486,False
test,P1_ELM_Stack,0,B,186,20.28157028648461,4.503506443482079,3.4881425775286448,0.721288074997234,0.044115728379981026,4.4115728379981025,1.412844279568622,0.4128442795686218,False
test,P1_ELM_Stack,1,all,424,51.676941678367996,7.188667587137966,4.412976571147743,0.9408631951638179,0.053509827407403864,5.3509827407403865,5.403830629564145,4.403830629564145,False
test,P1_ELM_Stack,1,A,238,74.97237530055935,8.658658978188212,5.080029242095571,0.9462069050389816,0.06043723122544205,6.043723122544205,8.51458127966102,7.5145812796610185,False
test,P1_ELM_Stack,1,B,186,21.86880618330595,4.676409539733015,3.559436056709125,0.6994760769128764,0.04464573004883889,4.464573004883889,1.4234077547090065,0.4234077547090063,False
test,P1_ELM_Stack,2,all,424,48.792696261874205,6.9851768955320095,4.341678813416002,0.9441637979618014,0.05354523368346987,5.354523368346987,5.615286847410852,4.615286847410852,False
test,P1_ELM_Stack,2,A,238,70.49339520045876,8.396034492572,4.970654409042377,0.9494205980944213,0.06061191047318322,6.061191047318322,8.898158316764272,7.898158316764273,False
test,P1_ELM_Stack,2,B,186,21.025135254438045,4.585317355913116,3.536860578152144,0.7110699103948106,0.044502926823514075,4.4502926823514075,1.4146233543672262,0.41462335436722586,False
test,P1_ELM_Stack,3,all,424,48.74342512742087,6.981649169603187,4.356459343577825,0.9442201816673301,0.0530322664941501,5.303226649415009,5.511109614465965,4.511109614465964,False
test,P1_ELM_Stack,3,A,238,70.22620984184532,8.380107985094543,4.946315107638022,0.9496123050706304,0.05906306916360916,5.906306916360916,8.705920535540312,7.7059205355403115,False
test,P1_ELM_Stack,3,B,186,21.254700600361627,4.6102820521483965,3.601697666984671,0.7079151941389925,0.04531543297086377,4.531543297086377,1.4231257477149177,0.42312574771491773,False
test,P1_ELM_Stack,4,all,424,49.92737669948258,7.065930702991827,4.258076175790483,0.9428653198899388,0.05236795975009038,5.236795975009038,6.330273862567045,5.330273862567045,False
test,P1_ELM_Stack,4,A,238,72.08763020248752,8.490443463240746,4.8274316484703865,0.9482767256412609,0.05849917477032876,5.849917477032876,10.165021249393195,9.165021249393197,False
test,P1_ELM_Stack,4,B,186,21.57178350746549,4.644543412162867,3.529546054834478,0.7035578003979723,0.04452264160591439,4.452264160591439,1.4234465611443383,0.42344656114433854,False
test,P1_ELM_Stack,5,all,424,48.98570146528464,6.998978601573564,4.2650522219531934,0.9439429313494254,0.05235393650473496,5.235393650473496,5.780055151761142,4.780055151761142,False
test,P1_ELM_Stack,5,A,238,70.5644813404222,8.4002667422185,4.786106610192896,0.9493695933948618,0.057787718505275934,5.778771850527593,9.183326990418992,8.183326990418992,False
test,P1_ELM_Stack,5,B,186,21.37414442075378,4.623217972446657,3.5983267144206708,0.7062737819287475,0.04540103265458038,4.540103265458038,1.425330971112929,0.42533097111292917,False
test,P1_ELM_Stack,6,all,424,50.83779281509143,7.130062609479066,4.341342678224,0.9418234799822375,0.05355859254674384,5.355859254674384,6.407913942974976,5.407913942974976,False
test,P1_ELM_Stack,6,A,238,73.79561757701323,8.590437566097156,4.940756052261828,0.9470512352301361,0.06032216250450856,6.032216250450856,10.304915333491916,9.304915333491916,False
test,P1_ELM_Stack,6,B,186,21.46165145306248,4.632672171982654,3.574351371659468,0.705071249132641,0.04490413206315243,4.490413206315242,1.4214282927436184,0.42142829274361837,False
test,P1_ELM_Stack,7,all,424,52.05202286158431,7.214708785639536,4.356579328065512,0.9404339688588319,0.05342857636830376,5.342857636830376,6.844576954425981,5.844576954425981,False
test,P1_ELM_Stack,7,A,238,76.42030035812449,8.741870529704984,5.029700286458562,0.9451680107821865,0.06076813307023909,6.076813307023909,11.09098820525497,10.09098820525497,False
test,P1_ELM_Stack,7,B,186,20.871108645581312,4.568490849895763,3.495274015713116,0.7131865636938263,0.04403710058840803,4.403710058840804,1.4109969668060907,0.41099696680609066,False
test,P1_ELM_Stack,8,all,424,53.00166062801229,7.280223940787281,4.466958737482807,0.9393472454298828,0.05418901209454072,5.418901209454072,6.203825082783525,5.203825082783525,False
test,P1_ELM_Stack,8,A,238,78.02425180302514,8.833133747601988,5.196539936816939,0.9440171667273929,0.061879582758518355,6.187958275851836,9.94720187172968,8.94720187172968,False
test,P1_ELM_Stack,8,B,186,20.98350632880228,4.580775734392842,3.5334086007004246,0.7116419803990484,0.04434838941697793,4.434838941697794,1.4139128474653249,0.413912847465325,False
test,P1_ELM_Stack,9,all,424,50.45853701666927,7.103417277386235,4.341142991780156,0.9422574835320968,0.05303747836329259,5.303747836329259,5.623894075954318,4.623894075954319,False
test,P1_ELM_Stack,9,A,238,72.60055412096497,8.520595878280167,4.9326348827021835,0.9479086998858567,0.059181981291093796,5.9181981291093795,8.899367940822113,7.899367940822115,False
test,P1_ELM_Stack,9,B,186,22.12627857138767,4.703857839198339,3.5842877765143366,0.6959378585252629,0.04517515741266526,4.517515741266526,1.4326963348869235,0.4326963348869234,False
test,P1_ELM_Stack,10,all,424,54.80876355474485,7.403294101597265,4.481040241824853,0.9372792768228742,0.054819699948856854,5.481969994885685,5.869140986905471,4.869140986905471,False
test,P1_ELM_Stack,10,A,238,80.11268584141146,8.950569023330944,5.15069760498968,0.9425187037255691,0.06189168933787949,6.189168933787949,9.330961247696662,8.330961247696662,False
test,P1_ELM_Stack,10,B,186,22.430626435246733,4.7360982290538205,3.6241668416462045,0.6917554713723724,0.04577059524677412,4.577059524677412,1.4395000080436238,0.43950000804362377,False
test,P1_ELM_Stack,11,all,424,60.207993727163,7.75938101443427,4.554040355810455,0.9311006367833926,0.05531738608935728,5.531738608935728,6.378284278524808,5.378284278524808,False
test,P1_ELM_Stack,11,A,238,90.41288290143451,9.508568919739421,5.337847835958226,0.9351282552257616,0.06359634942131173,6.359634942131173,10.254159645555866,9.254159645555866,False
test,P1_ELM_Stack,11,B,186,21.558726934277935,4.643137617417551,3.5511039027181464,0.7037372254915739,0.04472387386889944,4.472387386889944,1.418830851893673,0.4188308518936727,False
test,P1_ELM_Stack,12,all,424,49.126710566950955,7.009044911180906,4.383025708630877,0.9437815667745388,0.05330024368098634,5.330024368098634,6.3144370169825965,5.3144370169825965,False
test,P1_ELM_Stack,12,A,238,70.53549668843016,8.398541342901764,4.975710596049223,0.9493903900433709,0.05934065459586063,5.934065459586063,10.135104449214774,9.135104449214774,False
test,P1_ELM_Stack,12,B,186,21.732672411509803,4.661831443918774,3.624643970966541,0.7013468445634697,0.04557111573614721,4.557111573614721,1.4256260015457256,0.4256260015457257,False
test,P1_ELM_Stack,13,all,424,47.752142663339605,6.910292516481455,4.265712210099586,0.9453545614450801,0.05224517758448491,5.224517758448491,6.0407559952067995,5.0407559952067995,False
test,P1_ELM_Stack,13,A,238,68.88365594444728,8.299617819179826,4.88387001826954,0.9505755949357773,0.058862423768673656,5.886242376867366,9.658289969591426,8.658289969591426,False
test,P1_ELM_Stack,13,B,186,20.71289448643837,4.551142107915152,3.474736089968142,0.7153607628428345,0.04377794859611436,4.377794859611436,1.4118684365856096,0.4118684365856097,False
test,P1_ELM_Stack,14,all,424,45.10898444450459,6.716322240966748,4.1757996110786335,0.948379274724578,0.051432017140376304,5.14320171403763,6.0626796227831665,5.0626796227831665,False
test,P1_ELM_Stack,14,A,238,63.65888872465467,7.978652061887063,4.677620625359442,0.954324394384598,0.05670784910447056,5.670784910447056,9.687669719502836,8.687669719502837,False
test,P1_ELM_Stack,14,B,186,21.373085419366312,4.62310344026243,3.5336845497945886,0.7062883348608484,0.04468122140137399,4.468122140137399,1.424251434507459,0.42425143450745884,False
test,P1_ELM_Stack,15,all,424,50.86635580915218,7.1320653256369,4.391663056823357,0.941790793756032,0.053003988617760456,5.300398861776046,6.260115716267307,5.260115716267307,False
test,P1_ELM_Stack,15,A,238,74.82530440332836,8.650162102719715,5.116713502788466,0.9463124292231766,0.06040481842244531,6.040481842244531,10.055592371009197,9.0555923710092,False
test,P1_ELM_Stack,15,B,186,20.209206532733177,4.495465107498131,3.4639103356421974,0.7222825069284701,0.04353410962036801,4.353410962036801,1.4035380612749908,0.4035380612749904,False
test,P1_ELM_Stack,16,all,424,46.071326858726536,6.787586232139267,4.153769981262572,0.9472780126590009,0.05145949741642607,5.145949741642607,7.340378656480177,6.340378656480177,False
test,P1_ELM_Stack,16,A,238,65.17333065049472,8.073000102223133,4.615814642367783,0.9532377739060143,0.05658099064309632,5.658099064309631,11.962234533346606,10.962234533346606,False
test,P1_ELM_Stack,16,B,186,21.628977920872643,4.650696498469089,3.5625515439344007,0.7027718274760071,0.04490618887907382,4.490618887907382,1.4263910290919544,0.4263910290919542,False
test,P1_ELM_Stack,17,all,424,50.27982878342545,7.090827087401402,4.305499490862452,0.9424619893245977,0.052825580057532476,5.2825580057532475,7.524085859187499,6.524085859187499,False
test,P1_ELM_Stack,17,A,238,72.97404822890489,8.542484897786176,4.886414772171163,0.947640715792579,0.0589941619690292,5.89941619690292,12.293868193857003,11.293868193857003,False
test,P1_ELM_Stack,17,B,186,21.240988847811984,4.608794728322361,3.562177786822274,0.7081036227909308,0.04493244836432699,4.493244836432699,1.4208159900942663,0.42081599009426635,False
test,P1_ELM_Stack,18,all,424,53.411159515506256,7.308293885408978,4.360607841225286,0.9388786330274483,0.05248126036674478,5.248126036674479,5.639556282872021,4.639556282872021,False
test,P1_ELM_Stack,18,A,238,78.63135712158402,8.867432386073435,5.023288529516849,0.9435815652952434,0.05881324722705344,5.881324722705344,8.938834338601254,7.938834338601254,False
test,P1_ELM_Stack,18,B,186,21.140153976546575,4.597842317494868,3.512661584164037,0.7094893084494281,0.04437904062075843,4.437904062075844,1.4178994158636469,0.4178994158636471,False
test,P1_ELM_Stack,19,all,424,53.022028798715716,7.281622676211375,4.399759443840664,0.9393239369968246,0.053207653519275755,5.320765351927576,6.7308637966206835,5.7308637966206835,False
test,P1_ELM_Stack,19,A,238,77.46420553947846,8.801375207288828,5.057916373929687,0.9444190030266532,0.05975583879451194,5.975583879451194,10.881022373537808,9.881022373537808,False
test,P1_ELM_Stack,19,B,186,21.746555334728967,4.663320205039428,3.5576016515762183,0.7011560636623648,0.04482879279074773,4.482879279074773,1.4204458326084488,0.4204458326084489,False
test,P1_ERT,0,all,424,57.41991805186652,7.577593156924335,4.614781875000003,0.9342911871860209,0.05595194152373,5.595194152373,5.461348477307715,4.461348477307716,False
test,P1_ERT,0,A,238,85.2768056460854,9.234544149338689,5.356358048319331,0.9388134191333544,0.06361833745327386,6.361833745327386,8.61530612566299,7.615306125662991,False
test,P1_ERT,0,B,186,21.775083388296153,4.6663779731496415,3.6658833306451637,0.7007640275126004,0.04614225210850719,4.614225210850719,1.4256392283369879,0.4256392283369877,False
test,P1_ERT,1,all,424,57.39150189414029,7.575717912788219,4.635047456957549,0.9343237053792242,0.05673850993549434,5.673850993549435,5.517412715058904,4.517412715058903,False
test,P1_ERT,1,A,238,85.12515182397169,9.226329271382617,5.3638691155462235,0.9389222315915626,0.06458739127157974,6.4587391271579735,8.711624844304623,7.711624844304623,False
test,P1_ERT,1,B,186,21.9043584355388,4.680209229889066,3.70246920564516,0.6989875133293848,0.04669531768824527,4.669531768824528,1.4301950443036278,0.43019504430362765,False
test,P1_ERT,2,all,424,56.82817541502763,7.538446485518593,4.627735408018872,0.9349683512691005,0.05636198099382051,5.636198099382051,5.780393184546116,4.780393184546115,False
test,P1_ERT,2,A,238,84.32191520212933,9.182696510400925,5.396775765756309,0.9394985583212643,0.06455128485350839,6.455128485350839,9.185844573138217,8.185844573138217,False
test,P1_ERT,2,B,186,21.648013751962004,4.6527426053847,3.6436945201612936,0.7025102346578967,0.045883194334649983,4.588319433464998,1.422880117422889,0.42288011742288895,False
test,P1_ERT,3,all,424,58.194781739675655,7.628550435022086,4.639659716391513,0.9334044674771456,0.05652559646217336,5.652559646217336,5.868114311390566,4.868114311390566,False
test,P1_ERT,3,A,238,86.0806406111725,9.277965327116313,5.393942908613452,0.9382366630890572,0.06453922953883652,6.4539229538836524,9.335789143306526,8.335789143306526,False
test,P1_ERT,3,B,186,22.512876301953888,4.744773577522313,3.6745016532258044,0.6906251832163095,0.04627159284794846,4.627159284794846,1.4309819995841262,0.4309819995841257,False
test,P1_ERT,4,all,424,57.15897156530523,7.560355253908723,4.550729527712266,0.9345898027957547,0.05574470320492226,5.574470320492226,6.143042447804108,5.143042447804108,False
test,P1_ERT,4,A,238,84.22031654865899,9.177162772265675,5.2330702184874,0.9395714559184409,0.06302397381359166,6.3023973813591665,9.824380853227566,8.824380853227566,False
test,P1_ERT,4,B,186,22.532089274777285,4.7467977916462045,3.6776269233870966,0.6903611560939025,0.046430367694904405,4.643036769490441,1.4325126602192522,0.43251266021925205,False
test,P1_ERT,5,all,424,57.01025461062509,7.550513532907884,4.546143833136795,0.9347599878964807,0.05516855946201436,5.516855946201436,6.064247430119046,5.064247430119047,False
test,P1_ERT,5,A,238,84.5024508028609,9.192521460560258,5.262872426470593,0.9393690230267632,0.06261310450188723,6.261310450188723,9.691175012968602,8.691175012968602,False
test,P1_ERT,5,B,186,21.832068085076024,4.672479864598244,3.629039504032258,0.6999809365432683,0.04564274376583295,4.564274376583295,1.4233400929244517,0.4233400929244517,False
test,P1_ERT,6,all,424,58.0136549894735,7.616669547083784,4.647896322523589,0.93361174091341,0.05682600664112394,5.682600664112393,5.739597881159456,4.739597881159457,False
test,P1_ERT,6,A,238,85.61546411202549,9.25286248206605,5.377060065126056,0.9385704298063571,0.06461920604560896,6.461920604560896,9.1022525647272,8.1022525647272,False
test,P1_ERT,6,B,186,22.695211058466146,4.76394910326151,3.714880350806454,0.6881195157426075,0.046854063317105454,4.685406331710546,1.4368461892824527,0.4368461892824528,False
test,P1_ERT,7,all,424,59.15936033828353,7.691512227012548,4.671534199882078,0.9323006464211308,0.05690738969943814,5.690738969943814,6.5122816108110735,5.5122816108110735,False
test,P1_ERT,7,A,238,88.75540037972071,9.421008458743719,5.495311701680677,0.9363175081249706,0.06574710408817122,6.574710408817122,10.492546448407163,9.492546448407163,False
test,P1_ERT,7,B,186,21.289158564831613,4.614017616441404,3.6174533104838713,0.707441668397472,0.04559635730955389,4.559635730955389,1.4192545605537124,0.41925456055371235,False
test,P1_ERT,8,all,424,58.17770309106415,7.627430962720289,4.6850196031839655,0.9334240115267158,0.05680084711301185,5.680084711301185,6.151759997510355,5.151759997510355,False
test,P1_ERT,8,A,238,86.66475429833187,9.309390651290334,5.515184366596646,0.9378175582799134,0.06544485901017423,6.544485901017423,9.84649471269511,8.84649471269511,False
test,P1_ERT,8,B,186,21.726530040904375,4.661172603637884,3.6227657661290302,0.7014312538035501,0.04574022973922343,4.574022973922343,1.4240886952846976,0.4240886952846977,False
test,P1_ERT,9,all,424,59.04215101518186,7.68388905536655,4.652994148584909,0.9324347755828056,0.0565523229017404,5.65523229017404,5.957976428440128,4.957976428440129,False
test,P1_ERT,9,A,238,88.51011921660567,9.407981676034753,5.465936823529416,0.9364934987194623,0.06515877227891921,6.515877227891921,9.5037879850421,8.5037879850421,False
test,P1_ERT,9,B,186,21.335826112284735,4.619071996871746,3.612777177419356,0.7068003570097396,0.04553976939760838,4.553976939760838,1.4208627162290048,0.4208627162290049,False
test,P1_ERT,10,all,424,59.21221963037298,7.69494766911205,4.66142905542453,0.9322401565868149,0.056913588329670806,5.69135883296708,5.557065859819882,4.557065859819882,False
test,P1_ERT,10,A,238,87.9594697409117,9.37867100078213,5.436363718487398,0.936888592771338,0.06524381475701874,6.524381475701873,8.782484116371787,7.782484116371788,False
test,P1_ERT,10,B,186,22.42810389753309,4.735831911874945,3.6698459919354853,0.6917901364072849,0.046254481395752486,4.625448139575249,1.4299177681029276,0.42991776810292737,False
test,P1_ERT,11,all,424,60.020143530000546,7.747266842571033,4.693029617334908,0.9313156042347789,0.05723629856125779,5.723629856125779,5.421780245324353,4.421780245324352,False
test,P1_ERT,11,A,238,89.72871509311129,9.472524219716268,5.481371467436979,0.9356191494215885,0.06570340692911722,6.570340692911722,8.541578362765915,7.5415783627659145,False
test,P1_ERT,11,B,186,22.005949809461022,4.691049968766164,3.684291120967743,0.697591431714915,0.04640204161743764,4.640204161743764,1.4297805036518167,0.42978050365181664,False
test,P1_ERT,12,all,424,57.6478955880979,7.5926211276540005,4.652491903301892,0.9340302997838394,0.05673123367536818,5.673123367536817,6.1419080878743655,5.1419080878743655,False
test,P1_ERT,12,A,238,85.47855473399204,9.245461304553281,5.436339548319334,0.9386686630441875,0.06514620771753993,6.514620771753993,9.827833403912127,8.827833403912125,False
test,P1_ERT,12,B,186,22.036622057330167,4.694318060946677,3.6495040564516166,0.6971699297736442,0.045963686245062384,4.596368624506239,1.4255090275679856,0.42550902756798564,False
test,P1_ERT,13,all,424,54.793057777415115,7.402233296608201,4.570038783608491,0.937297249819313,0.055797512123732115,5.579751212373211,5.494679561297384,4.494679561297384,False
test,P1_ERT,13,A,238,80.70897117270502,8.983817182729457,5.276401909663868,0.9420908656942736,0.06326496334189788,6.3264963341897875,8.672471436377343,7.672471436377343,False
test,P1_ERT,13,B,186,21.631835260861404,4.651003683170053,3.6661977943548387,0.7027325615455389,0.046242386371455495,4.62423863714555,1.428472753399376,0.4284727533993761,False
test,P1_ERT,14,all,424,57.90237503962211,7.609361013884287,4.609724147405663,0.9337390847627713,0.05638749524245196,5.6387495242451955,6.4535898160786465,5.4535898160786465,False
test,P1_ERT,14,A,238,85.99507585120696,9.273352999385226,5.331406818277315,0.9382980562787445,0.0642240571078813,6.42240571078813,10.381193941945874,9.381193941945874,False
test,P1_ERT,14,B,186,21.955800882862995,4.685701749243436,3.6862807298387095,0.6982805846587712,0.0463600666189456,4.636006661894561,1.4279458270657424,0.4279458270657424,False
test,P1_ERT,15,all,424,61.386389563751486,7.8349466854441,4.755771525353775,0.9297521327437801,0.05785719526606529,5.785719526606528,6.50740035073026,5.50740035073026,False
test,P1_ERT,15,A,238,92.20125363106777,9.602148386224188,5.594964560924376,0.9338450893116632,0.06680519408507185,6.680519408507185,10.475985869789543,9.475985869789543,False
test,P1_ERT,15,B,186,21.956617262561846,4.685788862354112,3.681965383064513,0.6982693658648522,0.04640760537937949,4.640760537937949,1.4293178048371982,0.4293178048371981,False
test,P1_ERT,16,all,424,55.33007515306771,7.438418861093244,4.54555207252359,0.9366827109029958,0.05548355398741154,5.548355398741154,5.9374504222002376,4.9374504222002376,False
test,P1_ERT,16,A,238,81.8389479009796,9.046488152923189,5.270311960084041,0.9412801011266028,0.06330288167425978,6.330288167425977,9.468203918433414,8.468203918433414,False
test,P1_ERT,16,B,186,21.410119701438504,4.627107055325012,3.618171141129034,0.7057794050343293,0.04547817769993903,4.5478177699939035,1.419604550676068,0.4196045506760679,False
test,P1_ERT,17,all,424,61.26805726139077,7.8273914723482925,4.701672857900947,0.929887546993216,0.05705592256808022,5.705592256808021,6.9198029218306205,5.9198029218306205,False
test,P1_ERT,17,A,238,91.84916772257245,9.583797145316279,5.522530462184879,0.934097712903142,0.06581141049148015,6.581141049148015,11.213914156694393,10.213914156694395,False
test,P1_ERT,17,B,186,22.13738903686795,4.705038686011832,3.651328181451614,0.6957851770919249,0.04585266382738568,4.585266382738569,1.4251874707683716,0.4251874707683716,False
test,P1_ERT,18,all,424,59.92871218901945,7.741363716362864,4.701534337853778,0.931420234214648,0.057083538739564746,5.708353873956475,5.367683969134159,4.367683969134159,False
test,P1_ERT,18,A,238,89.26275611877972,9.447896915122419,5.444320632352948,0.9359534775691718,0.06475525482576616,6.475525482576616,8.440169500535596,7.440169500535595,False
test,P1_ERT,18,B,186,22.39375275201438,4.73220379442965,3.751087358870969,0.6922621942291564,0.04726704181205971,4.726704181205971,1.4362239880936092,0.4362239880936091,False
test,P1_ERT,19,all,424,58.64332272103961,7.657892838179417,4.650568600825475,0.9328911770304886,0.0566167624826311,5.6616762482631104,6.638849475448032,5.6388494754480325,False
test,P1_ERT,19,A,238,87.5208682607485,9.35525885589215,5.410376798319334,0.9372032917651724,0.06473189794195941,6.473189794195941,10.713843705540027,9.713843705540027,False
test,P1_ERT,19,B,186,21.69248487990672,4.657519176547394,3.678340907258067,0.7018991067471168,0.0462328794755336,4.623287947553361,1.4246095466206419,0.4246095466206421,False
test,P1_GBT,0,all,424,42.079152634437015,6.486844582263168,3.975123475200813,0.951846480147716,0.04866202304101965,4.866202304101965,5.092913641205355,4.092913641205354,False
test,P1_GBT,0,A,238,56.46518725851099,7.514332123250275,4.166050338814708,0.9594859150718931,0.05000537113293155,5.000537113293155,7.941759060597181,6.941759060597181,False
test,P1_GBT,0,B,186,23.671215857396124,4.865307375428209,3.730819208856151,0.6747071333442394,0.04694311526749797,4.694311526749797,1.447616814241622,0.4476168142416217,False
test,P1_GBT,1,all,424,44.401418288064875,6.663438923563784,4.0080757233298385,0.9491889821171418,0.04891498905675176,4.891498905675176,5.151070144561633,4.151070144561632,False
test,P1_GBT,1,A,238,60.49259266505528,7.777698416951847,4.189755129329154,0.9565962293628272,0.050034469759253734,5.003446975925374,8.042413232713635,7.042413232713634,False
test,P1_GBT,1,B,186,23.811636020733086,4.879716797185374,3.7756042253307136,0.6727774615545297,0.04748253525462559,4.748253525462559,1.4513945801520824,0.4513945801520823,False
test,P1_GBT,2,all,424,40.28910450664572,6.347369888910345,3.9192004158178415,0.9538949319976612,0.04823913625001405,4.823913625001405,5.078569097192763,4.078569097192763,False
test,P1_GBT,2,A,238,53.102599482923694,7.287153043742371,4.043164369873085,0.9618985904446791,0.04895061509614772,4.895061509614772,7.913377141774403,6.913377141774403,False
test,P1_GBT,2,B,186,23.89334211764488,4.888081639830178,3.7605798724568302,0.6716546459523312,0.047328749339369904,4.732874933936991,1.4512340724055044,0.4512340724055044,False
test,P1_GBT,3,all,424,38.596500866591825,6.212608217696641,3.9077983229011375,0.9558318726887312,0.04782422047884928,4.782422047884928,5.041633832023344,4.041633832023344,False
test,P1_GBT,3,A,238,50.3953417306389,7.098967652457567,4.047735453762841,0.963841062892281,0.048569508955248336,4.856950895524833,7.8519531284530695,6.8519531284530695,False
test,P1_GBT,3,B,186,23.49905933087567,4.847582833833339,3.728738983411431,0.6770729302835563,0.0468705717832419,4.68705717832419,1.445633872075632,0.44563387207563193,False
test,P1_GBT,4,all,424,42.232038463871504,6.498618196499276,3.972379954599143,0.9516715243712353,0.048393830770038046,4.839383077003805,5.096269413092718,4.096269413092718,False
test,P1_GBT,4,A,238,56.880128728820836,7.541891588243684,4.164464556003315,0.9591881922663109,0.04961269917403505,4.961269917403506,7.949555422328347,6.949555422328347,False
test,P1_GBT,4,B,186,23.488783178613772,4.846522792540418,3.7265942818346645,0.6772141464782631,0.046834203457396716,4.6834203457396715,1.4452905410600325,0.44529054106003235,False
test,P1_GBT,5,all,424,39.554064881194414,6.289202245213173,3.921186455769004,0.9547360788121866,0.04834530152768316,4.834530152768316,5.064896522566622,4.064896522566623,False
test,P1_GBT,5,A,238,52.117262120435655,7.219228637495536,4.0848484003689105,0.9626055754654479,0.04966464596014609,4.9664645960146085,7.894384110921723,6.894384110921723,False
