track,split,model,repeat,stage,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean
grouped,validation,P1_CART_Stack,17,all,297,39.95861594284488,6.321282776687409,4.985365389409974,0.9636233311441293,0.06101616793246305,6.101616793246305,1.7036283519486304,0.7036283519486304
grouped,validation,P1_CART_Stack,17,A,175,38.12679082555292,6.174689532725749,4.7289947333333355,0.9751154220932479,0.053648926250337285,5.364892625033728,1.6553062931865146,0.6553062931865147
grouped,validation,P1_CART_Stack,17,B,122,42.586233938960405,6.525812894878339,5.35311018296253,0.4868076939677566,0.07158393264043035,7.158393264043035,1.7729427805008453,0.7729427805008452
grouped,validation,P1_CART_Stack,18,all,297,36.29642111333624,6.024651119636409,4.94509608746192,0.9669572416276473,0.060659075552265275,6.065907555226527,1.6649846863364577,0.6649846863364578
grouped,validation,P1_CART_Stack,18,A,175,29.51607000105057,5.432869407693375,4.386410445578229,0.9807354637634483,0.04969804339529164,4.969804339529164,1.5455165875886596,0.5455165875886598
grouped,validation,P1_CART_Stack,18,B,122,46.02233459407389,6.783976311432248,5.74648942622951,0.44540040677997483,0.07638186758071108,7.638186758071108,1.8363528607697746,0.8363528607697744
grouped,validation,P1_CART_Stack,19,all,297,40.136000910543125,6.335298012764919,4.963654581529583,0.9634618472168782,0.05967593879694119,5.967593879694119,1.6921851004651818,0.6921851004651819
grouped,validation,P1_CART_Stack,19,A,175,37.49057715418656,6.122954936481777,4.683767459523812,0.975530665766467,0.05102143483837268,5.102143483837268,1.6036122747020427,0.6036122747020429
grouped,validation,P1_CART_Stack,19,B,122,43.930666134825074,6.628021283522336,5.365132010636219,0.4706063961519248,0.07209018627849438,7.209018627849438,1.8192362849614878,0.8192362849614879
grouped,validation,P1_ELM_Stack,0,all,297,172.33325609245384,13.127576169744888,6.343759636183389,0.8431149417513376,0.06742370083117832,6.742370083117832,17.503611106870967,16.503611106870967
grouped,validation,P1_ELM_Stack,0,A,175,263.19589475382026,16.223313309981418,7.074385154832734,0.8282174133746073,0.0648648667469056,6.48648667469056,28.46218788542658,27.46218788542658
grouped,validation,P1_ELM_Stack,0,B,122,41.997503914264264,6.4805481183511215,5.2957312282847395,0.49390228043523543,0.07109415955861867,7.109415955861867,1.7843411376313565,0.7843411376313564
