track,split,model,repeat,n,mse,rmse,mae,r2,relative_error,mape_percent,s_score_literal_mean,s_score_minus_one_mean
official,validation,P1_CART_Stack,14,424,102.33516108450553,10.116084276265472,5.681712200696316,0.8756137471413143,0.07302561767675923,7.302561767675924,36.589207070054485,35.589207070054485
official,validation,P1_CART_Stack,15,424,91.12248494447398,9.545809810826633,5.4730029329514815,0.889242521013325,0.07140771611845899,7.140771611845899,35.54994634970001,34.54994634970001
official,validation,P1_CART_Stack,16,424,93.12596014349018,9.650179280380764,5.208196814493485,0.8868073387156673,0.06740763399081044,6.740763399081044,40.11927915373172,39.11927915373172
official,validation,P1_CART_Stack,17,424,91.08796130407922,9.544001325653682,5.224472851106244,0.8892844837778161,0.06698166292083091,6.698166292083091,34.42273227869427,33.42273227869427
official,validation,P1_CART_Stack,18,424,97.82224497391178,9.890512877192556,5.3441152943901615,0.8810991025022035,0.06997251399735556,6.997251399735556,37.9642484464101,36.96424844641011
official,validation,P1_CART_Stack,19,424,111.49914198505476,10.559315412708097,5.419447620030322,0.8644751195825361,0.07041420208267407,7.041420208267407,55.180379671827104,54.180379671827104
official,validation,P1_ELM_Stack,0,424,103.46067431971179,10.171562039318827,5.080549586926448,0.8742457092901348,0.06409555201969061,6.409555201969061,55.715973877981206,54.715973877981206
official,validation,P1_ELM_Stack,1,424,669.3755842541334,25.872293757108846,6.495158363228591,0.18638794527610703,0.0746509516586179,7.46509516586179,1.3885880970906066e+17,1.3885880970906064e+17
official,validation,P1_ELM_Stack,2,424,121.2210344997259,11.010042438597859,5.128369979704113,0.8526583620987982,0.06425879701113278,6.425879701113278,104.8920761596045,103.8920761596045
official,validation,P1_ELM_Stack,3,424,133.41682372730935,11.550620058131484,5.036718175051191,0.8378346347836017,0.06272050554889842,6.272050554889843,80.96273180279404,79.96273180279404
official,validation,P1_ELM_Stack,4,424,99.99633708155105,9.9998168524004,4.928939665817051,0.8784565389123971,0.06239810481046102,6.239810481046102,35.56789209641671,34.56789209641671
official,validation,P1_ELM_Stack,5,424,115.10068645511984,10.728498797833732,5.048817402931475,0.860097517433013,0.06309451149513065,6.309451149513065,83.43943124935063,82.43943124935063
official,validation,P1_ELM_Stack,6,424,117.2136281115766,10.826524285825835,4.9377350537890905,0.8575292809405854,0.06283754409820075,6.283754409820075,60.00595356544635,59.00595356544635
official,validation,P1_ELM_Stack,7,424,132.65260295097028,11.51749117433872,5.124605858446134,0.8387635291901593,0.06447718693205773,6.447718693205773,130.09959093656573,129.09959093656573
official,validation,P1_ELM_Stack,8,424,201.19480692500116,14.184315525431643,5.2396082441582585,0.7554519105377479,0.06489367112260758,6.489367112260758,1256338.889091162,1256337.889091162
official,validation,P1_ELM_Stack,9,424,123.61449995275565,11.11820578837951,5.283815988599004,0.8497491547853584,0.06610699245503171,6.610699245503171,72.56824246503285,71.56824246503285
official,validation,P1_ELM_Stack,10,424,92.52286010419012,9.618880397644526,4.7108374248304,0.887540394228479,0.060994158379162396,6.09941583791624,115.38796497293616,114.38796497293616
official,validation,P1_ELM_Stack,11,424,168.5933610290561,12.984350620229574,5.21535577057844,0.7950782877261624,0.0639243251813773,6.39243251813773,219056.80558545483,219055.80558545483
official,validation,P1_ELM_Stack,12,424,128.683770046132,11.343886902033711,5.2869766192664915,0.8435875627678993,0.06716708619169157,6.7167086191691565,1033.354713135001,1032.354713135001
official,validation,P1_ELM_Stack,13,424,99.36270971224323,9.968084555833343,4.899842619586754,0.8792266997578158,0.06181482693148155,6.181482693148155,30.255695611067893,29.255695611067893
official,validation,P1_ELM_Stack,14,424,127.20882864004255,11.278689136599278,5.115783033794043,0.8453803232692296,0.06377219572160588,6.3772195721605875,68.22842965375355,67.22842965375355
official,validation,P1_ELM_Stack,15,424,82.49087611747893,9.082448795202698,4.646407296360287,0.8997340614257672,0.059738788810108204,5.973878881010821,41.415989413199725,40.415989413199725
official,validation,P1_ELM_Stack,16,424,115.32681216199606,10.73903217994974,5.089163917815094,0.859822666354896,0.06481220330607854,6.4812203306078535,64.56818265256531,63.56818265256531
official,validation,P1_ELM_Stack,17,424,91.77969523007188,9.580171983324302,4.833476408811929,0.888443695625263,0.061375874680390824,6.137587468039082,26.438931844342168,25.438931844342168
official,validation,P1_ELM_Stack,18,424,120.31747791640822,10.96893239638244,5.031772898537424,0.8537566162712021,0.0636170866857643,6.36170866857643,133.96419755330467,132.96419755330467
official,validation,P1_ELM_Stack,19,424,143.40048514875,11.97499416069795,5.311958061504644,0.8256997026560472,0.06582402139178167,6.582402139178168,158.06260569816587,157.06260569816587
official,validation,P1_ERT,0,424,78.70688877660052,8.871690299858338,5.257267239976416,0.9043334190777075,0.06599448090018985,6.599448090018985,7.619291632530229,6.619291632530229
official,validation,P1_ERT,1,424,73.3645098454189,8.565308508478775,5.187977051886792,0.9108269691885256,0.06505332537403936,6.505332537403937,5.567739435138364,4.567739435138364
official,validation,P1_ERT,2,424,75.31241324744506,8.678272480594572,5.138817194575473,0.9084593332504862,0.0647139073645813,6.47139073645813,6.749227028451402,5.749227028451402
official,validation,P1_ERT,3,424,70.80619768814891,8.414641863332564,5.094566580778302,0.9139365442310944,0.06383376351578889,6.383376351578889,7.4383589779990915,6.4383589779990915
official,validation,P1_ERT,4,424,76.15715370922166,8.726806615780005,5.125919262382077,0.9074325688464928,0.06433330233115302,6.433330233115302,6.862854002982634,5.862854002982634
official,validation,P1_ERT,5,424,73.81687680745756,8.591674854616972,5.178737092570752,0.9102771265857608,0.06540850076421625,6.540850076421625,7.808168128440683,6.808168128440684
official,validation,P1_ERT,6,424,77.49778468513631,8.803282608501007,5.23567985023585,0.9058030598703687,0.06546419631652092,6.546419631652093,6.92268096669846,5.92268096669846
official,validation,P1_ERT,7,424,80.29064197055868,8.960504560043406,5.224015574292454,0.9024084001188107,0.06564075480143929,6.564075480143929,10.024942322493738,9.024942322493738
official,validation,P1_ERT,8,424,76.37286083563139,8.73915675769873,5.271806280070755,0.9071703813355271,0.06560725372378474,6.560725372378474,6.5385667306164486,5.5385667306164486
official,validation,P1_ERT,9,424,75.18074958035817,8.670683339873401,5.205354887971701,0.9086193676903895,0.06561811955675419,6.561811955675418,6.043302905763547,5.043302905763547
official,validation,P1_ERT,10,424,77.6663135982315,8.812849346166738,5.2107593366745295,0.9055982164932136,0.06559795880752672,6.559795880752672,7.495777035337445,6.495777035337445
official,validation,P1_ERT,11,424,75.27952609535284,8.676377475384115,5.247466699882078,0.9084993068975944,0.06602594594968049,6.602594594968049,5.966766710553283,4.966766710553283
official,validation,P1_ERT,12,424,76.86378559238315,8.767199415570696,5.241802696344344,0.9065736725378785,0.06564987498590086,6.564987498590086,6.463160853720465,5.4631608537204635
official,validation,P1_ERT,13,424,78.55310155172612,8.863018760655205,5.296647557193397,0.9045203442404467,0.06658624607021937,6.658624607021937,7.345215068612477,6.345215068612477
official,validation,P1_ERT,14,424,78.35590405543292,8.85188703358967,5.2580685353773635,0.9047600336822483,0.0658059441936052,6.580594419360521,7.073568114402763,6.073568114402763
official,validation,P1_ERT,15,424,74.77263628611736,8.647117224030062,5.126968844929247,0.9091154208833924,0.0646892315743092,6.46892315743092,7.2385552765810885,6.2385552765810885
official,validation,P1_ERT,16,424,81.13959973654308,9.007752202216881,5.280079800707547,0.9013765096695556,0.0659344990929149,6.593449909291491,8.324566424288921,7.32456642428892
official,validation,P1_ERT,17,424,79.38468519339861,8.909808370183873,5.297901001768869,0.903509571676745,0.06635029910784619,6.63502991078462,7.222159139030459,6.22215913903046
official,validation,P1_ERT,18,424,76.26966903933541,8.733250771581876,5.196779833726417,0.9072958088106098,0.0651652037709795,6.516520377097949,7.408060700460328,6.408060700460328
official,validation,P1_ERT,19,424,75.67905411107843,8.699370903179059,5.20751278301887,0.9080136889314767,0.0652355100998112,6.523551009981119,6.092789529332925,5.092789529332925
official,validation,P1_GBT,0,424,73.43758236822889,8.56957305635636,4.855175042544224,0.9107381510618627,0.06105432294359299,6.105432294359299,9.120804291218732,8.120804291218732
official,validation,P1_GBT,1,424,65.29365860925719,8.080449158880786,4.762452104892988,0.9206369204507027,0.05984935455847327,5.984935455847327,7.889488825341646,6.889488825341646
official,validation,P1_GBT,2,424,72.25258365039454,8.500151978076307,4.778750636729496,0.9121784922758863,0.060255478792233814,6.025547879223382,9.978757080987767,8.978757080987767
official,validation,P1_GBT,3,424,78.48962331222783,8.859436963612746,4.931714812043151,0.9045975007159492,0.06179876686255723,6.1798766862557235,8.690888454163883,7.690888454163883
official,validation,P1_GBT,4,424,79.6805385090158,8.926395605675104,4.956855349416153,0.9031499681452173,0.06211940211548371,6.211940211548371,8.76961149407733,7.76961149407733
official,validation,P1_GBT,5,424,75.34508647991298,8.680154749767597,4.865117238335214,0.9084196196182175,0.06128658787667501,6.128658787667501,9.304850168741886,8.304850168741886
official,validation,P1_GBT,6,424,69.05574127437656,8.30997841599944,4.756600507931369,0.9160641874750601,0.06037707639115788,6.037707639115788,8.451046953120615,7.451046953120614
official,validation,P1_GBT,7,424,79.0902148806381,8.893267952819036,4.9352165351571085,0.9038674941971596,0.061797307448475294,6.17973074484753,9.48568943276199,8.485689432761989
official,validation,P1_GBT,8,424,79.7244756755032,8.928856347567878,4.9012316757699255,0.9030965634361937,0.0617618588343854,6.1761858834385395,9.852371151491361,8.852371151491363
official,validation,P1_GBT,9,424,83.2643011027137,9.124927457394591,4.979627839453428,0.8987939794953621,0.06239822073131033,6.239822073131033,10.951658247720626,9.951658247720626
official,validation,P1_GBT,10,424,76.4739421118515,8.744938085078218,4.865326548108785,0.9070475191535561,0.06127237779177121,6.127237779177121,9.132710518006188,8.132710518006188
official,validation,P1_GBT,11,424,73.62544683993417,8.58052718892809,4.849335905143847,0.9105098057166944,0.06074080349872748,6.074080349872748,8.623167600838038,7.623167600838038
official,validation,P1_GBT,12,424,76.06714818992045,8.721648249609729,4.897344526354373,0.9075419686770478,0.061134556624957634,6.113455662495763,8.673603881766379,7.673603881766379
official,validation,P1_GBT,13,424,74.60666112959257,8.637514754232988,4.894349716794937,0.9093171602227256,0.061317499491556474,6.1317499491556475,8.291532966423972,7.291532966423972
official,validation,P1_GBT,14,424,76.38090844279206,8.73961717941879,4.928705786132419,0.9071605996369536,0.06190662796833419,6.190662796833419,8.74698365082175,7.74698365082175
official,validation,P1_GBT,15,424,76.50058826349151,8.746461470988796,4.888904758662721,0.907015131312266,0.0613769796756677,6.13769796756677,9.762894220225466,8.762894220225466
official,validation,P1_GBT,16,424,76.22214601939687,8.730529538315352,4.8999908308816185,0.9073535720496768,0.0612493504474429,6.124935044744291,8.657182552038059,7.6571825520380585
official,validation,P1_GBT,17,424,81.93992584569446,9.05206749012039,4.995468115408006,0.9004037299843788,0.06253598781675222,6.2535987816752225,10.247450021599764,9.247450021599764
official,validation,P1_GBT,18,424,69.67794303318715,8.34733149175155,4.803271502903351,0.9153079142207812,0.06046967200330836,6.046967200330836,8.537526207232844,7.537526207232845
official,validation,P1_GBT,19,424,76.45113091094035,8.743633736092812,4.901019744707485,0.9070752456922596,0.061369992605955874,6.136999260595587,8.77605214605454,7.776052146054542
official,validation,P1_RF,0,424,81.67530114219888,9.037438859665878,5.029032223926289,0.9007253757895236,0.06320596548646656,6.320596548646656,5.938606031250927,4.938606031250927
official,validation,P1_RF,1,424,81.38555046192894,9.021394042049652,5.083030157639284,0.9010775616951311,0.063330449634514,6.3330449634514,4.099189301313157,3.0991893013131566
official,validation,P1_RF,2,424,80.04554018566019,8.946817321576438,4.974954351949065,0.9027063162237878,0.06213358571955204,6.2133585719552045,5.101174254970846,4.101174254970846
official,validation,P1_RF,3,424,80.97156214892723,8.998419980692567,5.029847397591576,0.9015807558508431,0.06288749241886323,6.288749241886323,5.686981786818126,4.686981786818126
official,validation,P1_RF,4,424,82.9391370515318,9.10709267832121,5.045743908418595,0.8991892096143381,0.06300277703622989,6.300277703622989,5.094078386134866,4.094078386134866
official,validation,P1_RF,5,424,86.9093906700182,9.322520617838192,5.147362128907739,0.8943634491888051,0.06388356538316053,6.388356538316053,6.120332692058108,5.120332692058108
official,validation,P1_RF,6,424,79.65883898462548,8.925180053344889,5.057264473999702,0.9031763434643072,0.06311881702988284,6.311881702988284,4.6074478600987865,3.6074478600987865
official,validation,P1_RF,7,424,79.09912329651408,8.89376879036745,5.03328225944708,0.9038566662035552,0.06274749095324753,6.2747490953247524,4.700452815849853,3.7004528158498524
official,validation,P1_RF,8,424,80.15270103544681,8.952804087851293,5.025800065769954,0.9025760644470099,0.062408087953253144,6.240808795325314,5.178831334093559,4.178831334093558
official,validation,P1_RF,9,424,85.674829710634,9.256069884709925,5.148279789495843,0.8958640322732117,0.06411139056472158,6.411139056472158,5.399374324381841,4.399374324381843
official,validation,P1_RF,10,424,80.57657179098395,8.976445387289111,5.0774424956207636,0.9020608583886142,0.06280965350339947,6.2809653503399465,4.25728762299833,3.25728762299833
official,validation,P1_RF,11,424,78.8487177242913,8.879680046279331,4.982150208535705,0.9041610289513503,0.06187852188513219,6.187852188513219,4.627971949856668,3.627971949856668
official,validation,P1_RF,12,424,83.31887471129781,9.127917326055151,5.051355335226143,0.8987276464129219,0.06266006412266995,6.266006412266995,4.516258560871897,3.5162585608718966
official,validation,P1_RF,13,424,83.08812327651965,9.115268689211506,5.057291591025778,0.8990081199667781,0.0628971048659712,6.28971048659712,4.460505413843085,3.460505413843084
official,validation,P1_RF,14,424,80.31518667995071,8.961874060705759,5.0354863533923915,0.902378566536722,0.06246013449481405,6.2460134494814055,4.468046622455193,3.468046622455193
official,validation,P1_RF,15,424,81.651947375923,9.036146710624115,5.052617097414581,0.9007537618051062,0.0633936334173138,6.33936334173138,5.691175541544747,4.691175541544747
official,validation,P1_RF,16,424,78.07403440456885,8.835951245031225,5.02069398119791,0.9051026403610674,0.062339191964633014,6.233919196463302,3.5786861230595886,2.5786861230595894
official,validation,P1_RF,17,424,76.34588794701675,8.73761340109625,4.978146794992292,0.9072031663187918,0.06197070792949956,6.197070792949956,3.732127310203983,2.732127310203983
official,validation,P1_RF,18,424,85.31849775015655,9.23680127263527,5.083454389820106,0.8962971463355521,0.06311770325451267,6.311770325451267,6.09119935617639,5.09119935617639
official,validation,P1_RF,19,424,83.81996685402507,9.155324508395378,5.078173893779382,0.898118579369784,0.06323308146538599,6.323308146538599,5.2935553894301455,4.2935553894301455
